,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
114,0.0,1.01319,-1.01319,-2.02638,7.09233,2.02638,0.25,0.0,-3.03957,-0.273,-3.03957,-1.01319,-0.333,5,202329 - 203459 - 202334 - 203086 - 203468,"Aminu,Al-Farouq - Crabbe,Allen - Davis,Ed - Leonard,Meyers - McCollum,CJ",Lineups,,2,5.03333333333,1.01319,2.02638,-2.02638,-5.06595,-5.06595,-1.01319,1.01319,,,,0.0,3,0.6
115,2.02638,0.0,0.0,0.0,0.0,1.01319,0.2,-2.02638,0.0,0.1,-10.1319,-5.06595,-0.5,2,1626192 - 203090 - 2549 - 203086 - 203148,"Connaughton,Pat - Harkless,Maurice - Kaman,Chris - Leonard,Meyers - Roberts,Brian",Lineups,,0,4.93333333333,-3.03957,6.07914,-6.07914,-4.05276,-4.05276,-3.03957,-1.01319,,,,2.02638,2,1.0
116,0.0,0.0,0.0,5.06595,-1.01319,1.01319,1.0,-3.03957,1.01319,0.227,2.02638,2.02638,1.0,4,202329 - 201945 - 203086 - 203468 - 203486,"Aminu,Al-Farouq - Henderson,Gerald - Leonard,Meyers - McCollum,CJ - Plumlee,Mason",Lineups,,2,4.91666666667,-1.01319,0.0,0.0,5.06595,5.06595,4.05276,-2.02638,,,,3.03957,2,0.5
117,0.0,0.0,0.0,2.02638,2.02638,2.02638,0.25,0.0,0.0,0.0,-3.03957,0.0,0.0,4,203090 - 201945 - 203086 - 203468 - 203486,"Harkless,Maurice - Henderson,Gerald - Leonard,Meyers - McCollum,CJ - Plumlee,Mason",Lineups,,2,4.70833333333,1.01319,0.0,0.0,2.02638,2.02638,3.03957,-1.01319,,,,1.01319,2,0.5
118,1.01319,0.0,0.0,3.03957,-1.01319,0.0,0.167,2.02638,2.02638,0.167,0.0,-1.01319,-0.25,5,202334 - 201945 - 203081 - 203468 - 203486,"Davis,Ed - Henderson,Gerald - Lillard,Damian - McCollum,CJ - Plumlee,Mason",Lineups,,2,4.69833333333,2.02638,-2.02638,2.02638,3.03957,3.03957,5.06595,0.0,,,,0.0,3,0.6
119,-3.03957,1.01319,-1.01319,-3.03957,0.0,-2.02638,-0.667,-4.05276,-6.07914,-0.6,-1.01319,-1.01319,-0.167,1,1626146 - 1626192 - 1626242 - 203148 - 203943,"Alexander,Cliff - Connaughton,Pat - Montero,Luis - Roberts,Brian - Vonleh,Noah",Lineups,,0,4.68333333333,-2.02638,2.02638,-2.02638,-15.19785,-15.19785,-5.06595,-1.01319,,,,1.01319,1,1.0
120,0.0,0.0,0.0,0.0,-3.03957,0.0,0.0,0.0,1.01319,0.143,6.07914,5.06595,0.833,2,202329 - 203459 - 201945 - 203086 - 203468,"Aminu,Al-Farouq - Crabbe,Allen - Henderson,Gerald - Leonard,Meyers - McCollum,CJ",Lineups,,1,4.52333333333,1.01319,-1.01319,1.01319,7.09233,7.09233,1.01319,1.01319,,,,-1.01319,1,0.5
121,0.0,0.0,0.0,2.02638,1.01319,0.0,-0.5,1.01319,0.0,-0.089,-2.02638,1.01319,0.75,2,203459 - 202334 - 201945 - 203081 - 203148,"Crabbe,Allen - Davis,Ed - Henderson,Gerald - Lillard,Damian - Roberts,Brian",Lineups,,0,4.47833333333,0.0,1.01319,-1.01319,1.01319,1.01319,2.02638,-2.02638,,,,1.01319,2,1.0
122,-2.02638,1.01319,-1.01319,-2.02638,-1.01319,-2.02638,-1.0,-2.02638,-4.05276,-0.381,0.0,0.0,0.0,1,202334 - 201945 - 2549 - 203081 - 203468,"Davis,Ed - Henderson,Gerald - Kaman,Chris - Lillard,Damian - McCollum,CJ",Lineups,,1,4.25,0.0,-1.01319,1.01319,-10.1319,-10.1319,-2.02638,0.0,,,,1.01319,0,0.0
123,-2.02638,0.0,0.0,1.01319,-1.01319,0.0,0.0,2.02638,-1.01319,-0.206,-2.02638,-1.01319,-0.5,1,1626192 - 204025 - 203090 - 2549 - 1626242,"Connaughton,Pat - Frazier,Tim - Harkless,Maurice - Kaman,Chris - Montero,Luis",Lineups,,0,4.15,2.02638,1.01319,-1.01319,-3.03957,-3.03957,3.03957,-1.01319,,,,3.03957,1,1.0
124,0.0,1.01319,-1.01319,2.02638,0.0,-1.01319,-1.0,-1.01319,0.0,0.071,0.0,0.0,0.0,1,202329 - 202334 - 2549 - 203081 - 203468,"Aminu,Al-Farouq - Davis,Ed - Kaman,Chris - Lillard,Damian - McCollum,CJ",Lineups,,1,4.11666666667,1.01319,0.0,0.0,-1.01319,-1.01319,3.03957,-2.02638,,,,3.03957,0,0.0
125,-1.01319,0.0,0.0,-2.02638,-1.01319,-2.02638,-1.0,3.03957,0.0,-0.225,-5.06595,-3.03957,-0.6,4,203459 - 201945 - 203468 - 203486 - 203943,"Crabbe,Allen - Henderson,Gerald - McCollum,CJ - Plumlee,Mason - Vonleh,Noah",Lineups,,2,4.06166666667,1.01319,2.02638,-2.02638,-5.06595,-5.06595,-1.01319,0.0,,,,-2.02638,2,0.5
