,AST,BLK,BLKA,COURT_STATUS,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,VS_PLAYER_ID,VS_PLAYER_NAME,W,W_PCT
5,7.09233,144.88617,-144.88617,Off,-138.80703,257.35026,121.5828,0.021,-147.92574,57.75183,0.026,-11.14509,-71.93649,-0.045,81,On/Off Court,,29,2747.71833333,-225.94137,29.38251,-29.38251,165.14997,165.14997,-364.7484,137.79384,LAC,1610612746,Los Angeles Clippers,-157.04445,201933.0,"Griffin, Blake",52,0.642
6,117.53004,74.97606,-74.97606,Off,11.14509,61.80459,79.02882,0.049,-189.46653,83.08158,0.043,92.20029,-17.22423,-0.067,81,On/Off Court,,29,2279.355,-129.68832,-85.10796,85.10796,227.96775,227.96775,-118.54323,34.44846,LAC,1610612746,Los Angeles Clippers,-81.0552,202325.0,"Johnson, Wesley",52,0.642
7,-19.25061,55.72545,-55.72545,Off,-158.05764,144.88617,46.60674,-0.002,11.14509,-17.22423,-0.009,-167.17635,-99.29262,0.042,81,On/Off Court,,29,1356.485,-128.67513,150.96531,-150.96531,-87.13434,-87.13434,-286.73277,64.84416,LAC,1610612746,Los Angeles Clippers,-61.80459,201599.0,"Jordan, DeAndre",52,0.642
8,55.72545,185.41377,-185.41377,Off,-183.38739,204.66438,88.14753,0.013,-54.71226,78.01563,0.022,47.61993,-49.64631,-0.055,81,On/Off Court,,29,2670.095,-201.62481,-42.55398,42.55398,194.53248,194.53248,-385.0122,86.12115,LAC,1610612746,Los Angeles Clippers,-132.72789,201601.0,"Mbah a Moute, Luc",52,0.642
9,-9.11871,78.01563,-78.01563,Off,-158.05764,86.12115,38.50122,0.012,-79.02882,-48.63312,-0.005,-141.8466,-138.80703,-0.047,81,On/Off Court,,29,1530.32833333,-135.76746,133.74108,-133.74108,-197.57205,-197.57205,-293.8251,33.43527,LAC,1610612746,Los Angeles Clippers,-53.69907,101108.0,"Paul, Chris",52,0.642
10,128.67513,166.16316,-166.16316,Off,-44.58036,127.66194,94.22667,0.037,-126.64875,129.68832,0.04,68.89692,-51.67269,-0.067,81,On/Off Court,,29,2708.02333333,-149.95212,-85.10796,85.10796,301.93062,301.93062,-194.53248,85.10796,LAC,1610612746,Los Angeles Clippers,-146.91255,1718.0,"Pierce, Paul",52,0.642
11,122.59599,156.03126,-156.03126,Off,-52.68588,206.69076,125.63556,0.032,-220.87542,128.67513,0.042,215.80947,25.32975,-0.074,81,On/Off Court,,29,3110.79666667,-199.59843,-203.65119,203.65119,408.31557,408.31557,-252.28431,72.94968,LAC,1610612746,Los Angeles Clippers,-142.85979,203143.0,"Prigioni, Pablo",52,0.642
12,-35.46165,106.38495,-106.38495,Off,-150.96531,101.319,27.35613,-0.008,-85.10796,-32.42208,0.002,-128.67513,-116.51685,-0.023,81,On/Off Court,,29,1850.01833333,-149.95212,104.35857,-104.35857,-154.00488,-154.00488,-300.91743,77.00244,LAC,1610612746,Los Angeles Clippers,-93.21348,200755.0,"Redick, JJ",52,0.642
13,168.18954,114.49047,-114.49047,Off,2.02638,197.57205,112.46409,0.033,-54.71226,182.3742,0.048,168.18954,26.34294,-0.071,81,On/Off Court,,29,2474.92166667,-110.43771,-143.87298,143.87298,503.55543,503.55543,-108.41133,97.26624,LAC,1610612746,Los Angeles Clippers,-128.67513,203085.0,"Rivers, Austin",52,0.642
14,156.03126,175.28187,-175.28187,Off,-69.91011,228.98094,157.04445,0.042,-160.08402,160.08402,0.038,123.60918,-27.35613,-0.061,81,On/Off Court,,29,3458.97333333,-217.83585,-109.42452,109.42452,449.85636,449.85636,-287.74596,115.50366,LAC,1610612746,Los Angeles Clippers,-184.40058,2746.0,"Smith, Josh",52,0.642
15,118.54323,161.09721,-161.09721,Off,-120.56961,293.8251,149.95212,0.026,-159.07083,111.4509,0.032,146.91255,13.17147,-0.053,81,On/Off Court,,29,3237.67166667,-213.78309,-133.74108,133.74108,386.02539,386.02539,-334.3527,124.62237,LAC,1610612746,Los Angeles Clippers,-189.46653,202362.0,"Stephenson, Lance",52,0.642
16,46.60674,77.00244,-77.00244,Off,-47.61993,82.06839,53.69907,0.034,-98.27943,48.63312,0.039,12.15828,-30.3957,-0.058,28,On/Off Court,,11,1337.45833333,-135.76746,-9.11871,9.11871,120.56961,120.56961,-183.38739,62.81778,LAC,1610612746,Los Angeles Clippers,-74.97606,1627293.0,"Stepheson, Alex",17,0.607
17,111.4509,193.51929,-193.51929,Off,-138.80703,267.48216,141.8466,0.024,-193.51929,110.43771,0.03,128.67513,-35.46165,-0.063,81,On/Off Court,,29,3751.18166667,-240.12603,-116.51685,116.51685,327.26037,327.26037,-378.93306,115.50366,LAC,1610612746,Los Angeles Clippers,-188.45334,203912.0,"Wilcox, CJ",52,0.642
