,AST,BLK,COMMENT,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_ID,MIN,OREB,PF,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,START_POSITION,STL,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TO
10,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501037,,,,1626192,Pat Connaughton,,,,,,POR,Portland,1610612757,
11,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501037,,,,2549,Chris Kaman,,,,,,POR,Portland,1610612757,
12,,,NWT - Left Dislocated Shoulder          ,,,,,,,,,,,0021501037,,,,203086,Meyers Leonard,,,,,,POR,Portland,1610612757,
13,3.0,0.0,,5.0,7.0,5.0,0.714,10.0,5.0,0.5,0.0,0.0,0.0,0021501037,41:33,0.0,4.0,202083,Wesley Matthews,17.0,15.0,5.0,F,0.0,DAL,Dallas,1610612742,1.0
14,4.0,0.0,,8.0,5.0,3.0,0.6,26.0,16.0,0.615,5.0,5.0,1.0,0021501037,39:11,0.0,5.0,1717,Dirk Nowitzki,7.0,40.0,8.0,F,2.0,DAL,Dallas,1610612742,2.0
15,0.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0021501037,4:51,1.0,0.0,2585,Zaza Pachulia,-5.0,0.0,2.0,C,0.0,DAL,Dallas,1610612742,0.0
16,16.0,0.0,,3.0,6.0,4.0,0.667,18.0,11.0,0.611,5.0,5.0,1.0,0021501037,42:39,0.0,0.0,101114,Deron Williams,20.0,31.0,3.0,G,3.0,DAL,Dallas,1610612742,5.0
17,1.0,0.0,,2.0,1.0,1.0,1.0,7.0,4.0,0.571,2.0,2.0,1.0,0021501037,25:25,0.0,2.0,101109,Raymond Felton,15.0,11.0,2.0,G,1.0,DAL,Dallas,1610612742,1.0
18,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0021501037,5:38,0.0,0.0,1626147,Justin Anderson,-1.0,0.0,0.0,,0.0,DAL,Dallas,1610612742,0.0
19,2.0,1.0,,5.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,0021501037,15:30,3.0,2.0,101135,David Lee,-13.0,2.0,8.0,,0.0,DAL,Dallas,1610612742,2.0
20,2.0,0.0,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0021501037,21:02,0.0,1.0,2734,Devin Harris,-11.0,5.0,3.0,,0.0,DAL,Dallas,1610612742,1.0
21,0.0,1.0,,1.0,2.0,0.0,0.0,6.0,2.0,0.333,2.0,2.0,1.0,0021501037,12:32,1.0,2.0,101111,Charlie Villanueva,9.0,6.0,2.0,,0.0,DAL,Dallas,1610612742,0.0
22,2.0,0.0,,3.0,3.0,1.0,0.333,9.0,4.0,0.444,0.0,0.0,0.0,0021501037,24:00,0.0,0.0,200826,Jose Juan Barea,-8.0,9.0,3.0,,0.0,DAL,Dallas,1610612742,2.0
23,1.0,6.0,,11.0,0.0,0.0,0.0,6.0,4.0,0.667,9.0,5.0,0.556,0021501037,32:39,3.0,5.0,1626257,Salah Mejri,30.0,13.0,14.0,,1.0,DAL,Dallas,1610612742,2.0
24,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501037,,,,201580,JaVale McGee,,,,,,DAL,Dallas,1610612742,
25,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501037,,,,203939,Dwight Powell,,,,,,DAL,Dallas,1610612742,
