,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
10,13.17147,1.01319,-1.01319,-1.01319,6.07914,3.03957,0.044,18.23742,12.15828,0.036,-9.11871,-8.10552,-0.074,21,2564 - 1938 - 202695 - 201988 - 2561,"Diaw,Boris - Ginobili,Manu - Leonard,Kawhi - Mills,Patty - West,David",Lineups,,5,51.2583333333,1.01319,-1.01319,1.01319,19.25061,19.25061,0.0,9.11871,,,,-9.11871,16,0.762
11,13.17147,10.1319,-10.1319,10.1319,15.19785,6.07914,0.037,6.07914,15.19785,0.143,2.02638,2.02638,0.012,11,200746 - 1495 - 201980 - 202695 - 201988,"Aldridge,LaMarcus - Duncan,Tim - Green,Danny - Leonard,Kawhi - Mills,Patty",Lineups,,3,44.7016666667,9.11871,-3.03957,3.03957,38.50122,38.50122,19.25061,4.05276,,,,-3.03957,8,0.727
12,5.06595,0.0,0.0,0.0,4.05276,3.03957,0.076,4.05276,6.07914,0.054,-8.10552,-8.10552,-0.059,13,200746 - 203937 - 201980 - 202695 - 2225,"Aldridge,LaMarcus - Anderson,Kyle - Green,Danny - Leonard,Kawhi - Parker,Tony",Lineups,,2,43.435,-2.02638,-1.01319,1.01319,7.09233,7.09233,-2.02638,4.05276,,,,-7.09233,11,0.846
13,-4.05276,1.01319,-1.01319,-3.03957,-2.02638,0.0,0.021,-2.02638,2.02638,0.039,10.1319,6.07914,-0.106,22,200746 - 2564 - 1938 - 202695 - 2225,"Aldridge,LaMarcus - Diaw,Boris - Ginobili,Manu - Leonard,Kawhi - Parker,Tony",Lineups,,6,40.3766666667,-4.05276,-10.1319,10.1319,10.1319,10.1319,-7.09233,0.0,,,,2.02638,16,0.727
14,-6.07914,-1.01319,1.01319,-12.15828,-11.14509,-5.06595,0.029,-2.02638,-10.1319,-0.155,12.15828,8.10552,-0.12,10,203937 - 2446 - 1626246 - 203492 - 203613,"Anderson,Kyle - Butler,Rasual - Marjanovic,Boban - McCallum,Ray - Simmons,Jonathon",Lineups,,3,35.8366666667,2.02638,-4.05276,4.05276,-17.22423,-17.22423,-10.1319,5.06595,,,,-7.09233,7,0.7
15,9.11871,1.01319,-1.01319,4.05276,4.05276,2.02638,0.03,-8.10552,3.03957,0.115,0.0,0.0,0.0,12,2564 - 1938 - 201988 - 203613 - 2561,"Diaw,Boris - Ginobili,Manu - Mills,Patty - Simmons,Jonathon - West,David",Lineups,,3,34.265,-8.10552,-1.01319,1.01319,8.10552,8.10552,-4.05276,-5.06595,,,,6.07914,9,0.75
16,-4.05276,1.01319,-1.01319,-1.01319,0.0,-2.02638,-0.143,5.06595,1.01319,-0.031,6.07914,5.06595,0.05,11,200746 - 2564 - 201980 - 202695 - 201988,"Aldridge,LaMarcus - Diaw,Boris - Green,Danny - Leonard,Kawhi - Mills,Patty",Lineups,,1,27.75,1.01319,-3.03957,3.03957,5.06595,5.06595,0.0,6.07914,,,,-7.09233,10,0.909
17,-2.02638,-1.01319,1.01319,-3.03957,-5.06595,-1.01319,0.067,4.05276,-3.03957,-0.092,-2.02638,-2.02638,-0.075,3,200746 - 1495 - 201980 - 202695 - 203492,"Aldridge,LaMarcus - Duncan,Tim - Green,Danny - Leonard,Kawhi - McCallum,Ray",Lineups,,0,25.2,4.05276,1.01319,-1.01319,-9.11871,-9.11871,1.01319,2.02638,,,,1.01319,3,1.0
18,1.01319,6.07914,-6.07914,9.11871,-2.02638,-1.01319,-0.042,-3.03957,6.07914,0.195,3.03957,4.05276,0.11,11,200746 - 203937 - 1495 - 202695 - 2225,"Aldridge,LaMarcus - Anderson,Kyle - Duncan,Tim - Leonard,Kawhi - Parker,Tony",Lineups,,2,24.8833333333,-1.01319,-5.06595,5.06595,15.19785,15.19785,8.10552,0.0,,,,4.05276,9,0.818
19,3.03957,2.02638,-2.02638,10.1319,1.01319,5.06595,0.372,-1.01319,9.11871,0.24,-6.07914,-6.07914,0.0,16,200746 - 1495 - 1938 - 202695 - 201988,"Aldridge,LaMarcus - Duncan,Tim - Ginobili,Manu - Leonard,Kawhi - Mills,Patty",Lineups,,3,24.735,-1.01319,4.05276,-4.05276,17.22423,17.22423,9.11871,-4.05276,,,,4.05276,13,0.813
