,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
88,0.0,1.01319,-1.01319,2.02638,1.01319,0.0,-0.024,0.0,-1.01319,-0.063,4.05276,4.05276,0.089,3,201571 - 201142 - 202683 - 203460 - 203079,"Augustin,D.J. - Durant,Kevin - Kanter,Enes - Roberson,Andre - Waiters,Dion",Lineups,,0,8.78333333333,0.0,1.01319,-1.01319,2.02638,2.02638,2.02638,-1.01319,,,,0.0,3,1.0
89,-5.06595,-1.01319,1.01319,4.05276,-7.09233,-2.02638,0.267,-4.05276,0.0,0.146,3.03957,0.0,-0.75,2,203500 - 200751 - 202683 - 201627 - 203079,"Adams,Steven - Foye,Randy - Kanter,Enes - Morrow,Anthony - Waiters,Dion",Lineups,,2,8.55,2.02638,-1.01319,1.01319,-2.02638,-2.02638,6.07914,0.0,,,,5.06595,0,0.0
90,0.0,2.02638,-2.02638,2.02638,1.01319,1.01319,0.15,-1.01319,1.01319,0.096,-2.02638,-2.02638,-0.083,3,201571 - 201586 - 202683 - 203079 - 201566,"Augustin,D.J. - Ibaka,Serge - Kanter,Enes - Waiters,Dion - Westbrook,Russell",Lineups,,2,8.5,2.02638,0.0,0.0,1.01319,1.01319,4.05276,2.02638,,,,2.02638,1,0.333
91,3.03957,2.02638,-2.02638,0.0,1.01319,-1.01319,-0.3,3.03957,3.03957,0.109,4.05276,2.02638,0.4,2,203500 - 200751 - 202683 - 1626166 - 203079,"Adams,Steven - Foye,Randy - Kanter,Enes - Payne,Cameron - Waiters,Dion",Lineups,,2,8.45,4.05276,-2.02638,2.02638,7.09233,7.09233,4.05276,1.01319,,,,-2.02638,0,0.0
92,3.03957,1.01319,-1.01319,2.02638,2.02638,1.01319,0.25,5.06595,3.03957,0.067,-2.02638,3.03957,0.625,2,2555 - 202683 - 201627 - 203460 - 201566,"Collison,Nick - Kanter,Enes - Morrow,Anthony - Roberson,Andre - Westbrook,Russell",Lineups,,1,8.43333333333,2.02638,1.01319,-1.01319,10.1319,10.1319,4.05276,1.01319,,,,-3.03957,1,0.5
93,3.03957,1.01319,-1.01319,0.0,-2.02638,0.0,0.25,1.01319,4.05276,0.243,-2.02638,-2.02638,-0.667,2,200751 - 203962 - 202683 - 201627 - 1626166,"Foye,Randy - Huestis,Josh - Kanter,Enes - Morrow,Anthony - Payne,Cameron",Lineups,,1,8.4,-2.02638,0.0,0.0,6.07914,6.07914,-2.02638,1.01319,,,,-1.01319,1,0.5
94,2.02638,-1.01319,1.01319,-1.01319,-2.02638,-1.01319,0.0,2.02638,1.01319,0.0,-6.07914,-3.03957,0.3,3,202683 - 203956 - 201627 - 1626166 - 202713,"Kanter,Enes - McGary,Mitch - Morrow,Anthony - Payne,Cameron - Singler,Kyle",Lineups,,0,7.98333333333,-1.01319,3.03957,-3.03957,-2.02638,-2.02638,-2.02638,-1.01319,,,,1.01319,3,1.0
95,-1.01319,0.0,0.0,-2.02638,3.03957,-1.01319,-0.5,-1.01319,-4.05276,-0.258,-4.05276,-4.05276,-1.0,3,201571 - 201142 - 202683 - 201627 - 203079,"Augustin,D.J. - Durant,Kevin - Kanter,Enes - Morrow,Anthony - Waiters,Dion",Lineups,,2,7.93333333333,0.0,1.01319,-1.01319,-13.17147,-13.17147,-2.02638,-4.05276,,,,3.03957,1,0.333
96,1.01319,2.02638,-2.02638,3.03957,-3.03957,0.0,0.3,2.02638,3.03957,0.143,1.01319,0.0,-0.133,4,203500 - 200751 - 201586 - 202713 - 201566,"Adams,Steven - Foye,Randy - Ibaka,Serge - Singler,Kyle - Westbrook,Russell",Lineups,,2,7.66666666667,2.02638,0.0,0.0,6.07914,6.07914,5.06595,-2.02638,,,,2.02638,2,0.5
97,3.03957,0.0,0.0,6.07914,-1.01319,0.0,0.05,-1.01319,5.06595,0.436,4.05276,3.03957,-0.167,3,203500 - 201142 - 200751 - 203460 - 201566,"Adams,Steven - Durant,Kevin - Foye,Randy - Roberson,Andre - Westbrook,Russell",Lineups,,1,7.64166666667,1.01319,0.0,0.0,13.17147,13.17147,7.09233,3.03957,,,,0.0,2,0.667
