,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,FROM_YEAR,GAMES_PLAYED_FLAG,PERSON_ID,PLAYERCODE,ROSTERSTATUS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_CODE,TEAM_ID,TEAM_NAME,TO_YEAR
959,0,0,0,0,0,0.0,1,1,1.0,0,0,0.0,"NOV 01, 2015",0021500040,SAS @ BOS,9,2,2,-5,2,2561,2,22015,0,2,1,W,David West,"West, David",2003,Y,2561,david_west,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
960,0,0,3,0,0,0.0,4,1,0.25,0,0,0.0,"OCT 30, 2015",0021500028,SAS vs. BKN,14,0,2,-5,2,2561,3,22015,0,2,1,W,David West,"West, David",2003,Y,2561,david_west,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
961,1,0,1,0,0,0.0,7,4,0.571,0,0,0.0,"OCT 28, 2015",0021500013,SAS @ OKC,18,1,1,3,8,2561,2,22015,0,1,1,L,David West,"West, David",2003,Y,2561,david_west,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
0,4,1,5,3,1,0.333,5,2,0.4,2,2,1.0,"APR 13, 2016",0021501223,DAL vs. SAS,30,0,4,-12,7,1626147,5,22015,1,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
1,0,1,2,2,0,0.0,4,2,0.5,0,0,0.0,"APR 11, 2016",0021501210,DAL @ UTA,14,1,1,0,4,1626147,3,22015,0,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
2,2,0,6,3,0,0.0,4,0,0.0,6,3,0.5,"APR 10, 2016",0021501196,DAL @ LAC,26,0,5,1,3,1626147,6,22015,1,1,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
3,0,3,8,5,3,0.6,7,4,0.571,8,8,1.0,"APR 08, 2016",0021501185,DAL vs. MEM,38,2,0,8,19,1626147,10,22015,1,2,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
4,2,1,2,1,0,0.0,5,2,0.4,2,1,0.5,"APR 06, 2016",0021501170,DAL vs. HOU,20,1,1,3,5,1626147,3,22015,0,2,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
5,1,1,7,0,0,0.0,4,4,1.0,1,1,1.0,"APR 03, 2016",0021501146,DAL @ MIN,24,3,1,7,9,1626147,10,22015,1,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
6,2,1,6,3,0,0.0,7,1,0.143,2,2,1.0,"APR 01, 2016",0021501129,DAL @ DET,33,1,1,-4,4,1626147,7,22015,0,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
7,0,1,8,1,1,1.0,4,3,0.75,0,0,0.0,"MAR 30, 2016",0021501117,DAL vs. NYK,29,1,3,2,7,1626147,9,22015,2,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
8,2,2,2,3,1,0.333,8,5,0.625,0,0,0.0,"MAR 28, 2016",0021501103,DAL @ DEN,24,2,1,1,11,1626147,4,22015,1,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
9,2,0,2,5,0,0.0,13,5,0.385,1,1,1.0,"MAR 27, 2016",0021501095,DAL @ SAC,21,1,2,-12,11,1626147,3,22015,0,2,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
10,3,2,2,3,2,0.667,7,3,0.429,2,2,1.0,"MAR 25, 2016",0021501080,DAL @ GSW,25,1,0,9,10,1626147,3,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
11,0,0,2,2,0,0.0,2,0,0.0,0,0,0.0,"MAR 23, 2016",0021501067,DAL @ POR,5,0,0,0,0,1626147,2,22015,0,1,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
12,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,"MAR 20, 2016",0021501037,DAL vs. POR,6,0,0,-1,0,1626147,0,22015,0,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
13,0,1,2,1,0,0.0,2,0,0.0,0,0,0.0,"MAR 18, 2016",0021501026,DAL vs. GSW,14,1,0,-17,0,1626147,3,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
14,0,1,1,1,0,0.0,4,1,0.25,2,2,1.0,"MAR 16, 2016",0021501005,DAL @ CLE,15,1,0,4,4,1626147,2,22015,1,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
15,1,1,3,1,0,0.0,1,0,0.0,2,1,0.5,"MAR 14, 2016",0021500988,DAL @ CHA,8,0,1,5,1,1626147,3,22015,1,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
16,0,0,1,1,1,1.0,2,2,1.0,2,2,1.0,"MAR 07, 2016",0021500942,DAL vs. LAC,6,0,1,11,7,1626147,1,22015,0,1,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
17,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,"MAR 01, 2016",0021500894,DAL vs. ORL,4,0,0,-8,0,1626147,0,22015,0,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
18,0,0,2,3,2,0.667,4,2,0.5,4,4,1.0,"FEB 28, 2016",0021500882,DAL vs. MIN,9,0,0,-3,10,1626147,2,22015,0,2,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
19,0,0,1,1,0,0.0,2,1,0.5,0,0,0.0,"FEB 24, 2016",0021500852,DAL vs. OKC,1,0,0,0,2,1626147,1,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
20,0,0,2,0,0,0.0,2,1,0.5,2,2,1.0,"FEB 21, 2016",0021500830,DAL vs. PHI,6,0,1,1,4,1626147,2,22015,0,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
21,0,1,0,1,0,0.0,2,0,0.0,0,0,0.0,"FEB 19, 2016",0021500805,DAL @ ORL,2,0,0,0,0,1626147,0,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
22,0,0,1,3,1,0.333,3,1,0.333,0,0,0.0,"FEB 09, 2016",0021500787,DAL vs. UTA,10,0,1,-4,3,1626147,1,22015,1,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
23,0,0,4,3,1,0.333,5,2,0.4,2,1,0.5,"FEB 06, 2016",0021500765,DAL @ MEM,13,0,1,6,6,1626147,4,22015,0,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
24,0,0,2,3,2,0.667,7,4,0.571,3,3,1.0,"FEB 05, 2016",0021500759,DAL vs. SAS,18,1,1,3,13,1626147,3,22015,0,1,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
25,0,2,7,2,1,0.5,7,2,0.286,0,0,0.0,"FEB 03, 2016",0021500741,DAL vs. MIA,22,0,3,-3,5,1626147,7,22015,1,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
26,1,1,2,1,0,0.0,1,0,0.0,2,2,1.0,"FEB 01, 2016",0021500723,DAL @ ATL,8,0,2,-4,2,1626147,2,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
27,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,"JAN 31, 2016",0021500717,DAL vs. PHX,4,0,0,1,0,1626147,1,22015,0,1,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
28,1,1,3,0,0,0.0,1,1,1.0,0,0,0.0,"JAN 29, 2016",0021500702,DAL vs. BKN,11,0,0,5,2,1626147,3,22015,1,1,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
29,0,0,1,0,0,0.0,3,3,1.0,0,0,0.0,"JAN 27, 2016",0021500691,DAL @ GSW,11,1,0,-1,6,1626147,2,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
30,0,0,2,1,0,0.0,1,0,0.0,0,0,0.0,"JAN 26, 2016",0021500683,DAL @ LAL,11,0,0,6,0,1626147,2,22015,1,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
31,0,0,1,2,0,0.0,2,0,0.0,0,0,0.0,"JAN 24, 2016",0021500665,DAL @ HOU,3,0,0,4,0,1626147,1,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
32,0,0,0,0,0,0.0,1,0,0.0,2,2,1.0,"JAN 20, 2016",0021500637,DAL vs. MIN,8,0,0,1,2,1626147,0,22015,0,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
33,3,1,4,7,1,0.143,9,2,0.222,0,0,0.0,"JAN 13, 2016",0021500582,DAL @ OKC,27,0,5,-2,5,1626147,4,22015,3,1,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
34,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,"JAN 08, 2016",0021500545,DAL @ MIL,4,0,0,-1,0,1626147,0,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
35,2,0,4,2,1,0.5,4,2,0.5,0,0,0.0,"JAN 06, 2016",0021500531,DAL @ NOP,17,0,0,13,5,1626147,4,22015,1,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
36,0,1,0,0,0,0.0,1,0,0.0,2,1,0.5,"DEC 30, 2015",0021500480,DAL vs. GSW,5,0,1,-1,1,1626147,0,22015,0,1,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
37,0,0,1,0,0,0.0,2,2,1.0,0,0,0.0,"DEC 22, 2015",0021500421,DAL @ TOR,5,0,2,12,4,1626147,1,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
38,0,0,0,3,0,0.0,5,0,0.0,0,0,0.0,"DEC 16, 2015",0021500371,DAL @ IND,6,0,0,-8,0,1626147,0,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
39,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,"DEC 06, 2015",0021500302,DAL @ WAS,5,0,2,-6,0,1626147,1,22015,0,1,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
40,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,"DEC 01, 2015",0021500267,DAL @ POR,3,0,0,-8,0,1626147,0,22015,0,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
41,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,"NOV 30, 2015",0021500260,DAL @ SAC,1,0,0,2,0,1626147,0,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
42,0,0,1,2,0,0.0,2,0,0.0,2,0,0.0,"NOV 28, 2015",0021500241,DAL vs. DEN,9,0,1,-14,0,1626147,1,22015,0,1,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
43,1,0,2,1,0,0.0,2,0,0.0,2,1,0.5,"NOV 25, 2015",0021500224,DAL @ SAS,6,0,0,7,1,1626147,2,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
44,0,0,1,1,0,0.0,2,1,0.5,2,1,0.5,"NOV 24, 2015",0021500211,DAL @ MEM,5,0,0,-3,3,1626147,1,22015,0,1,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
45,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,"NOV 16, 2015",0021500152,DAL @ PHI,2,0,0,-3,0,1626147,0,22015,0,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
46,0,0,1,4,1,0.25,4,1,0.25,0,0,0.0,"NOV 14, 2015",0021500140,DAL @ HOU,12,0,0,5,3,1626147,1,22015,0,2,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
47,0,0,0,0,0,0.0,1,1,1.0,0,0,0.0,"NOV 13, 2015",0021500135,DAL vs. LAL,3,0,1,-1,2,1626147,0,22015,0,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
48,0,1,2,1,1,1.0,3,3,1.0,0,0,0.0,"NOV 11, 2015",0021500118,DAL vs. LAC,10,0,1,2,7,1626147,2,22015,1,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
49,1,0,2,1,1,1.0,4,4,1.0,2,2,1.0,"NOV 10, 2015",0021500112,DAL @ NOP,15,0,0,4,11,1626147,2,22015,0,1,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
50,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,"NOV 07, 2015",0021500088,DAL vs. NOP,4,0,0,0,0,1626147,0,22015,0,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
51,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,"NOV 05, 2015",0021500072,DAL vs. CHA,4,1,0,6,0,1626147,1,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
52,0,0,0,0,0,0.0,2,1,0.5,0,0,0.0,"NOV 03, 2015",0021500057,DAL vs. TOR,1,0,0,2,2,1626147,0,22015,0,0,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
53,1,1,6,5,1,0.2,8,2,0.25,0,0,0.0,"OCT 29, 2015",0021500020,DAL @ LAC,18,0,0,3,5,1626147,6,22015,1,2,1,L,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
54,0,0,1,1,0,0.0,2,1,0.5,0,0,0.0,"OCT 28, 2015",0021500014,DAL @ PHX,3,0,2,-11,2,1626147,1,22015,0,0,1,W,Justin Anderson,"Anderson, Justin",2015,Y,1626147,justin_anderson,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
55,4,0,4,6,1,0.167,11,2,0.182,0,0,0.0,"APR 11, 2016",0021501210,DAL @ UTA,27,1,1,17,5,200826,5,22015,3,3,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
56,1,0,1,3,0,0.0,6,2,0.333,2,1,0.5,"APR 08, 2016",0021501185,DAL vs. MEM,8,0,1,-7,5,200826,1,22015,0,1,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
57,8,0,5,7,4,0.571,16,10,0.625,3,3,1.0,"APR 06, 2016",0021501170,DAL vs. HOU,37,0,1,1,27,200826,5,22015,0,2,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
58,6,0,3,7,3,0.429,19,8,0.421,4,2,0.5,"APR 03, 2016",0021501146,DAL @ MIN,35,0,1,5,21,200826,3,22015,1,1,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
59,3,0,3,5,2,0.4,23,13,0.565,1,1,1.0,"APR 01, 2016",0021501129,DAL @ DET,35,0,2,12,29,200826,3,22015,0,3,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
60,7,0,4,7,4,0.571,18,10,0.556,2,2,1.0,"MAR 30, 2016",0021501117,DAL vs. NYK,30,1,0,17,26,200826,5,22015,0,2,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
61,11,0,1,6,3,0.5,13,7,0.538,2,1,0.5,"MAR 28, 2016",0021501103,DAL @ DEN,26,0,2,18,18,200826,1,22015,2,1,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
62,3,0,2,2,0,0.0,14,7,0.5,0,0,0.0,"MAR 27, 2016",0021501095,DAL @ SAC,27,1,2,-3,14,200826,3,22015,0,3,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
63,6,0,2,8,5,0.625,16,8,0.5,0,0,0.0,"MAR 25, 2016",0021501080,DAL @ GSW,32,1,2,-14,21,200826,3,22015,0,2,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
64,5,0,0,2,0,0.0,14,6,0.429,2,2,1.0,"MAR 23, 2016",0021501067,DAL @ POR,25,2,2,4,14,200826,2,22015,1,1,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
65,2,0,3,3,1,0.333,9,4,0.444,0,0,0.0,"MAR 20, 2016",0021501037,DAL vs. POR,24,0,0,-8,9,200826,3,22015,0,2,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
66,7,0,3,4,2,0.5,16,6,0.375,2,2,1.0,"MAR 18, 2016",0021501026,DAL vs. GSW,28,0,1,-20,16,200826,3,22015,0,4,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
67,4,0,3,3,3,1.0,10,7,0.7,0,0,0.0,"MAR 16, 2016",0021501005,DAL @ CLE,23,0,3,4,17,200826,3,22015,0,2,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
68,4,0,0,1,0,0.0,6,2,0.333,0,0,0.0,"MAR 14, 2016",0021500988,DAL @ CHA,14,0,2,-8,4,200826,0,22015,0,0,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
69,5,0,2,1,0,0.0,8,5,0.625,0,0,0.0,"MAR 12, 2016",0021500973,DAL vs. IND,24,1,0,4,10,200826,3,22015,0,2,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
70,2,0,1,1,1,1.0,5,3,0.6,0,0,0.0,"MAR 09, 2016",0021500954,DAL vs. DET,13,0,0,-14,7,200826,1,22015,1,0,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
71,4,0,1,3,1,0.333,8,4,0.5,1,0,0.0,"MAR 07, 2016",0021500942,DAL vs. LAC,23,0,3,-20,9,200826,1,22015,0,0,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
72,4,0,0,7,3,0.429,13,6,0.462,0,0,0.0,"MAR 06, 2016",0021500933,DAL @ DEN,25,1,0,-1,15,200826,1,22015,0,3,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
73,4,0,2,1,0,0.0,7,4,0.571,0,0,0.0,"MAR 03, 2016",0021500910,DAL vs. SAC,16,1,3,1,8,200826,3,22015,0,1,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
74,4,0,2,4,3,0.75,9,6,0.667,2,2,1.0,"MAR 01, 2016",0021500894,DAL vs. ORL,22,0,1,0,17,200826,2,22015,0,0,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
75,7,0,1,3,0,0.0,10,5,0.5,2,2,1.0,"FEB 28, 2016",0021500882,DAL vs. MIN,24,1,1,-2,12,200826,2,22015,0,3,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
76,1,0,3,2,0,0.0,7,3,0.429,2,1,0.5,"FEB 26, 2016",0021500866,DAL vs. DEN,16,0,0,-17,7,200826,3,22015,0,0,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
77,2,0,0,1,0,0.0,5,1,0.2,2,2,1.0,"FEB 24, 2016",0021500852,DAL vs. OKC,12,0,0,-4,4,200826,0,22015,0,1,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
78,5,0,2,4,2,0.5,9,5,0.556,0,0,0.0,"FEB 21, 2016",0021500830,DAL vs. PHI,24,0,1,7,12,200826,2,22015,1,1,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
79,2,0,2,3,2,0.667,10,5,0.5,4,3,0.75,"FEB 19, 2016",0021500805,DAL @ ORL,22,0,1,3,15,200826,2,22015,0,1,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
80,6,0,1,2,1,0.5,5,2,0.4,0,0,0.0,"FEB 09, 2016",0021500787,DAL vs. UTA,15,0,1,-9,5,200826,1,22015,0,0,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
81,3,0,0,3,1,0.333,5,1,0.2,1,1,1.0,"FEB 06, 2016",0021500765,DAL @ MEM,17,0,3,5,4,200826,0,22015,0,0,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
82,1,0,0,3,0,0.0,5,1,0.2,4,3,0.75,"FEB 05, 2016",0021500759,DAL vs. SAS,17,0,4,-13,5,200826,0,22015,0,0,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
83,4,0,3,6,3,0.5,12,4,0.333,0,0,0.0,"FEB 03, 2016",0021500741,DAL vs. MIA,35,0,0,6,11,200826,3,22015,0,1,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
84,4,0,0,5,2,0.4,12,5,0.417,3,3,1.0,"FEB 01, 2016",0021500723,DAL @ ATL,31,0,3,-7,15,200826,0,22015,0,2,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
85,1,0,1,4,2,0.5,10,4,0.4,0,0,0.0,"JAN 31, 2016",0021500717,DAL vs. PHX,25,0,2,-8,10,200826,1,22015,0,2,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
86,3,0,3,3,3,1.0,10,5,0.5,2,0,0.0,"JAN 29, 2016",0021500702,DAL vs. BKN,25,0,3,5,13,200826,3,22015,1,1,1,W,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
87,5,0,2,1,0,0.0,11,7,0.636,0,0,0.0,"JAN 27, 2016",0021500691,DAL @ GSW,25,1,3,-6,14,200826,3,22015,0,1,1,L,Jose Juan Barea,"Barea, Jose Juan",2006,Y,200826,jose_barea,1,DAL,Dallas,mavericks,1610612742,Mavericks,2015
