,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,GAME_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,REB,SEASON_ID,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,VIDEO_AVAILABLE,WL
2032,26,2,31,23,9,0.391,80,34,0.425,28,24,0.857,2015-10-31,0021500036,MEM vs. BKN,240,11,19,10,101,42,22015,6,MEM,1610612763,Memphis Grizzlies,9,1,W
2044,19,4,26,19,6,0.316,83,33,0.398,24,15,0.625,2016-03-28,0021501100,MEM vs. SAS,240,13,22,-14,87,39,22015,8,MEM,1610612763,Memphis Grizzlies,14,1,L
2053,15,5,38,23,6,0.261,95,33,0.347,14,11,0.786,2016-03-12,0021500974,MEM @ ATL,240,20,14,-12,83,58,22015,10,MEM,1610612763,Memphis Grizzlies,16,1,L
2067,17,5,33,18,4,0.222,76,33,0.434,24,21,0.875,2016-02-05,0021500756,MEM @ NYK,240,4,18,6,91,37,22015,8,MEM,1610612763,Memphis Grizzlies,9,1,W
2086,22,3,18,18,7,0.389,72,33,0.458,24,18,0.75,2016-01-12,0021500572,MEM vs. HOU,240,13,24,-16,91,31,22015,9,MEM,1610612763,Memphis Grizzlies,19,1,L
2093,17,4,32,18,7,0.389,81,33,0.407,26,14,0.538,2016-01-02,0021500503,MEM @ UTA,265,8,24,-5,87,40,22015,8,MEM,1610612763,Memphis Grizzlies,13,1,L
2103,12,7,29,17,3,0.176,72,33,0.458,32,22,0.688,2015-12-23,0021500427,MEM @ WAS,240,6,17,-9,91,35,22015,13,MEM,1610612763,Memphis Grizzlies,10,1,L
2114,14,4,22,14,3,0.214,81,33,0.407,22,19,0.864,2015-12-08,0021500316,MEM vs. OKC,240,11,17,-37,88,33,22015,6,MEM,1610612763,Memphis Grizzlies,16,1,L
2180,20,7,32,26,7,0.269,84,32,0.381,31,25,0.806,2016-03-09,0021500953,MEM @ BOS,240,16,22,-20,96,48,22015,8,MEM,1610612763,Memphis Grizzlies,19,1,L
2183,17,3,26,22,10,0.455,80,32,0.4,33,26,0.788,2016-03-06,0021500932,MEM vs. PHX,240,12,27,-9,100,38,22015,6,MEM,1610612763,Memphis Grizzlies,10,1,L
2190,15,4,27,20,6,0.3,80,32,0.4,42,36,0.857,2016-02-27,0021500875,MEM @ PHX,240,7,26,-5,106,34,22015,11,MEM,1610612763,Memphis Grizzlies,8,1,L
2227,27,5,36,19,5,0.263,76,32,0.421,28,16,0.571,2015-12-16,0021500377,MEM @ CHI,240,5,20,-13,85,41,22015,6,MEM,1610612763,Memphis Grizzlies,17,1,L
2230,19,5,29,20,7,0.35,80,32,0.4,37,28,0.757,2015-12-11,0021500338,MEM vs. CHA,240,11,24,-24,99,40,22015,8,MEM,1610612763,Memphis Grizzlies,12,1,L
2242,19,2,28,9,1,0.111,74,32,0.432,17,17,1.0,2015-11-21,0021500195,MEM @ SAS,240,7,23,-10,82,35,22015,13,MEM,1610612763,Memphis Grizzlies,17,1,L
2286,12,9,37,16,4,0.25,84,31,0.369,40,35,0.875,2016-01-10,0021500560,MEM vs. BOS,240,21,23,3,101,58,22015,8,MEM,1610612763,Memphis Grizzlies,21,1,W
2333,14,0,30,17,4,0.235,101,30,0.297,28,17,0.607,2016-03-14,0021500992,MEM @ HOU,240,28,25,-49,81,58,22015,7,MEM,1610612763,Memphis Grizzlies,20,1,L
2349,14,6,32,18,8,0.444,82,30,0.366,30,23,0.767,2016-01-08,0021500542,MEM vs. DEN,240,11,19,7,91,43,22015,10,MEM,1610612763,Memphis Grizzlies,8,1,W
2357,13,3,29,17,6,0.353,80,30,0.375,24,22,0.917,2015-12-18,0021500394,MEM @ DAL,240,10,19,-9,88,39,22015,11,MEM,1610612763,Memphis Grizzlies,12,1,L
2361,19,6,28,16,2,0.125,80,30,0.375,25,21,0.84,2015-12-03,0021500280,MEM vs. SAS,240,9,17,-20,83,37,22015,6,MEM,1610612763,Memphis Grizzlies,11,2,L
2373,16,1,31,19,6,0.316,91,30,0.33,14,13,0.929,2015-11-07,0021500091,MEM @ UTA,240,13,21,-10,79,44,22015,8,MEM,1610612763,Memphis Grizzlies,14,1,L
2409,15,3,29,16,2,0.125,82,29,0.354,22,16,0.727,2015-10-28,0021500011,MEM vs. CLE,240,11,18,-30,76,40,22015,8,MEM,1610612763,Memphis Grizzlies,16,1,L
2413,13,3,34,20,3,0.15,76,28,0.368,32,26,0.813,2016-02-21,0021500829,MEM @ TOR,240,10,25,-13,85,44,22015,6,MEM,1610612763,Memphis Grizzlies,13,1,L
2454,21,7,33,23,3,0.13,96,26,0.271,20,14,0.7,2015-11-02,0021500051,MEM @ GSW,240,11,24,-50,69,44,22015,8,MEM,1610612763,Memphis Grizzlies,12,1,L
2457,15,5,31,15,3,0.2,70,24,0.343,36,33,0.917,2015-11-11,0021500120,MEM vs. GSW,240,10,26,-16,84,41,22015,14,MEM,1610612763,Memphis Grizzlies,21,1,L
