,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,GAME_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,REB,SEASON_ID,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,VIDEO_AVAILABLE,WL
1991,27,4,39,29,10,0.345,78,34,0.436,21,19,0.905,2015-12-18,0021500394,DAL vs. MEM,240,11,17,9,97,50,22015,7,DAL,1610612742,Dallas Mavericks,19,1,W
2009,21,1,37,22,6,0.273,83,34,0.41,12,9,0.75,2015-11-25,0021500224,DAL @ SAS,240,9,21,-5,83,46,22015,7,DAL,1610612742,Dallas Mavericks,13,1,L
2038,19,4,27,33,10,0.303,80,33,0.413,14,12,0.857,2016-04-06,0021501170,DAL vs. HOU,240,13,20,2,88,40,22015,9,DAL,1610612742,Dallas Mavericks,14,1,W
2066,17,2,31,15,3,0.2,73,33,0.452,27,21,0.778,2016-02-05,0021500759,DAL vs. SAS,240,5,23,-26,90,36,22015,7,DAL,1610612742,Dallas Mavericks,15,1,L
2075,21,1,30,25,6,0.24,76,33,0.434,26,20,0.769,2016-01-26,0021500683,DAL @ LAL,240,5,20,2,92,35,22015,5,DAL,1610612742,Dallas Mavericks,6,1,W
2106,16,3,36,33,8,0.242,90,33,0.367,10,7,0.7,2015-12-16,0021500371,DAL @ IND,240,11,16,-26,81,47,22015,2,DAL,1610612742,Dallas Mavericks,12,1,L
2122,18,3,32,26,7,0.269,77,33,0.429,27,19,0.704,2015-11-28,0021500241,DAL vs. DEN,240,10,14,11,92,42,22015,13,DAL,1610612742,Dallas Mavericks,13,1,W
2146,20,3,30,23,7,0.304,86,33,0.384,25,18,0.72,2015-11-03,0021500057,DAL vs. TOR,240,14,25,-11,91,44,22015,5,DAL,1610612742,Dallas Mavericks,16,1,L
2164,19,4,29,40,14,0.35,83,32,0.386,17,10,0.588,2016-04-03,0021501146,DAL @ MIN,240,15,17,10,88,44,22015,6,DAL,1610612742,Dallas Mavericks,11,1,W
2204,18,3,33,31,6,0.194,82,32,0.39,25,19,0.76,2016-01-13,0021500582,DAL @ OKC,240,8,20,-19,89,41,22015,7,DAL,1610612742,Dallas Mavericks,16,1,L
2214,22,3,27,31,7,0.226,88,32,0.364,14,11,0.786,2016-01-01,0021500491,DAL @ MIA,240,13,11,-24,82,40,22015,6,DAL,1610612742,Dallas Mavericks,9,1,L
2250,17,2,36,29,6,0.207,82,32,0.39,27,24,0.889,2015-11-05,0021500072,DAL vs. CHA,240,8,13,-14,94,44,22015,8,DAL,1610612742,Dallas Mavericks,13,1,L
2257,20,2,30,39,12,0.308,77,31,0.403,21,17,0.81,2016-04-13,0021501223,DAL vs. SAS,240,11,23,-5,91,41,22015,8,DAL,1610612742,Dallas Mavericks,12,1,L
2277,14,2,27,26,7,0.269,85,31,0.365,38,28,0.737,2016-02-01,0021500723,DAL @ ATL,240,10,18,-15,97,37,22015,5,DAL,1610612742,Dallas Mavericks,6,1,L
2278,15,1,29,29,8,0.276,78,31,0.397,23,21,0.913,2016-01-31,0021500717,DAL vs. PHX,240,13,19,13,91,42,22015,9,DAL,1610612742,Dallas Mavericks,15,1,W
2326,18,5,42,30,8,0.267,74,30,0.405,33,23,0.697,2016-04-10,0021501196,DAL @ LAC,240,5,29,-7,91,47,22015,6,DAL,1610612742,Dallas Mavericks,16,1,L
2327,18,6,32,31,12,0.387,60,30,0.5,39,31,0.795,2016-04-08,0021501185,DAL vs. MEM,240,6,17,10,103,38,22015,7,DAL,1610612742,Dallas Mavericks,19,1,W
2335,15,1,39,25,4,0.16,81,30,0.37,32,26,0.813,2016-03-07,0021500942,DAL vs. LAC,240,12,19,-19,90,51,22015,5,DAL,1610612742,Dallas Mavericks,15,1,L
2346,20,6,36,22,8,0.364,77,30,0.39,17,15,0.882,2016-01-15,0021500597,DAL @ CHI,240,7,16,6,83,43,22015,1,DAL,1610612742,Dallas Mavericks,10,1,W
2366,22,6,44,34,11,0.324,77,30,0.39,28,25,0.893,2015-11-24,0021500211,DAL @ MEM,240,4,25,-14,96,48,22015,4,DAL,1610612742,Dallas Mavericks,19,1,L
2368,16,2,33,24,7,0.292,76,30,0.395,30,25,0.833,2015-11-16,0021500152,DAL @ PHI,240,6,23,6,92,39,22015,12,DAL,1610612742,Dallas Mavericks,19,1,W
2369,19,4,41,27,7,0.259,82,30,0.366,29,23,0.793,2015-11-13,0021500135,DAL vs. LAL,240,7,15,8,90,48,22015,9,DAL,1610612742,Dallas Mavericks,15,1,W
2388,20,6,40,23,6,0.261,81,29,0.358,25,19,0.76,2016-01-17,0021500612,DAL @ SAS,240,5,23,-29,83,45,22015,4,DAL,1610612742,Dallas Mavericks,13,1,L
