,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,GAME_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,REB,SEASON_ID,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,VIDEO_AVAILABLE,WL
1600,17,3,39,27,9,0.333,78,36,0.462,40,36,0.9,2016-03-18,0021501025,POR @ NOP,240,6,26,5,117,45,22015,4,POR,1610612757,Portland Trail Blazers,13,1,W
1737,20,3,29,29,10,0.345,91,36,0.396,27,22,0.815,2015-11-09,0021500102,POR @ DEN,240,10,22,-4,104,39,22015,6,POR,1610612757,Portland Trail Blazers,10,1,L
1797,18,0,28,31,11,0.355,78,35,0.449,23,22,0.957,2016-03-06,0021500934,POR @ DET,240,3,23,-20,103,31,22015,8,POR,1610612757,Portland Trail Blazers,13,1,L
1819,21,6,34,35,11,0.314,87,35,0.402,23,15,0.652,2016-02-06,0021500760,POR @ HOU,240,20,21,17,96,54,22015,15,POR,1610612757,Portland Trail Blazers,22,1,W
1849,19,0,31,36,16,0.444,78,35,0.449,14,10,0.714,2015-12-31,0021500489,POR @ UTA,240,8,16,-13,96,39,22015,1,POR,1610612757,Portland Trail Blazers,11,1,L
1866,28,5,40,32,13,0.406,81,35,0.432,29,22,0.759,2015-12-14,0021500366,POR vs. NOP,240,10,21,4,105,50,22015,7,POR,1610612757,Portland Trail Blazers,15,1,W
1893,18,7,38,30,9,0.3,88,35,0.398,29,24,0.828,2015-11-18,0021500170,POR @ HOU,265,10,27,-5,103,48,22015,11,POR,1610612757,Portland Trail Blazers,19,1,L
1898,20,3,30,21,5,0.238,89,35,0.393,21,19,0.905,2015-11-15,0021500147,POR @ CHA,240,16,25,-12,94,46,22015,5,POR,1610612757,Portland Trail Blazers,12,1,L
1946,15,7,36,29,11,0.379,84,34,0.405,20,14,0.7,2016-03-02,0021500899,POR @ BOS,240,12,21,-23,93,48,22015,4,POR,1610612757,Portland Trail Blazers,14,1,L
1971,17,4,29,29,5,0.172,87,34,0.391,24,16,0.667,2016-01-16,0021500606,POR @ PHI,240,9,22,-25,89,38,22015,6,POR,1610612757,Portland Trail Blazers,14,1,L
2033,17,5,31,24,9,0.375,86,34,0.395,19,15,0.789,2015-10-30,0021500032,POR @ PHX,240,11,33,-18,92,42,22015,9,POR,1610612757,Portland Trail Blazers,23,1,L
2102,16,7,36,28,7,0.25,95,33,0.347,24,16,0.667,2015-12-23,0021500432,POR @ NOP,240,22,22,-26,89,58,22015,7,POR,1610612757,Portland Trail Blazers,14,1,L
2115,21,7,31,33,8,0.242,85,33,0.388,18,14,0.778,2015-12-07,0021500310,POR @ MIL,240,15,25,-2,88,46,22015,10,POR,1610612757,Portland Trail Blazers,17,1,L
2119,18,2,41,23,5,0.217,87,33,0.379,27,16,0.593,2015-11-30,0021500261,POR @ LAC,240,13,38,-15,87,54,22015,6,POR,1610612757,Portland Trail Blazers,21,1,L
2135,17,10,33,22,8,0.364,69,33,0.478,29,26,0.897,2015-11-13,0021500133,POR @ MEM,240,10,22,-1,100,43,22015,5,POR,1610612757,Portland Trail Blazers,22,1,L
2149,20,5,35,30,8,0.267,79,33,0.418,28,16,0.571,2015-10-31,0021500037,POR vs. PHX,240,10,20,-11,90,45,22015,7,POR,1610612757,Portland Trail Blazers,16,1,L
2168,18,5,32,24,6,0.25,80,32,0.4,32,24,0.75,2016-03-24,0021501072,POR @ LAC,240,9,25,-2,94,41,22015,10,POR,1610612757,Portland Trail Blazers,16,1,L
2195,16,5,29,27,6,0.222,76,32,0.421,30,26,0.867,2016-01-31,0021500719,POR vs. MIN,240,8,21,3,96,37,22015,7,POR,1610612757,Portland Trail Blazers,13,1,W
2224,21,2,35,32,11,0.344,73,32,0.438,26,19,0.731,2015-12-18,0021500387,POR @ ORL,240,7,23,-8,94,42,22015,3,POR,1610612757,Portland Trail Blazers,19,1,L
2225,13,3,30,26,11,0.423,92,32,0.348,18,15,0.833,2015-12-16,0021500378,POR @ OKC,240,17,28,-16,90,47,22015,6,POR,1610612757,Portland Trail Blazers,18,1,L
2269,13,7,25,27,7,0.259,91,31,0.341,27,25,0.926,2016-03-14,0021500993,POR @ OKC,240,14,19,-34,94,39,22015,4,POR,1610612757,Portland Trail Blazers,11,1,L
2313,18,9,39,22,6,0.273,88,31,0.352,27,20,0.741,2015-11-24,0021500213,POR vs. CHI,240,16,21,-5,88,55,22015,5,POR,1610612757,Portland Trail Blazers,15,1,L
2320,15,3,35,19,7,0.368,75,31,0.413,13,11,0.846,2015-11-16,0021500156,POR @ SAS,240,4,18,-13,80,39,22015,4,POR,1610612757,Portland Trail Blazers,12,1,L
2419,14,4,35,28,7,0.25,72,28,0.389,24,15,0.625,2016-01-04,0021500519,POR vs. MEM,240,7,19,-13,78,42,22015,7,POR,1610612757,Portland Trail Blazers,22,1,L
