,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,GAME_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,REB,SEASON_ID,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,VIDEO_AVAILABLE,WL
1858,19,5,46,26,6,0.231,88,35,0.398,27,18,0.667,2015-12-25,0021500436,MIA vs. NOP,265,11,15,6,94,57,22015,10,MIA,1610612748,Miami Heat,18,1,W
1862,19,6,30,25,9,0.36,74,35,0.473,17,15,0.882,2015-12-18,0021500390,MIA vs. TOR,240,4,19,-14,94,34,22015,4,MIA,1610612748,Miami Heat,13,1,L
1870,14,8,37,20,5,0.25,81,35,0.432,13,8,0.615,2015-12-11,0021500333,MIA @ IND,240,8,16,-13,83,45,22015,6,MIA,1610612748,Miami Heat,19,1,L
1902,18,8,35,20,8,0.4,83,35,0.422,25,18,0.72,2015-11-08,0021500096,MIA vs. TOR,240,13,20,20,96,48,22015,8,MIA,1610612748,Miami Heat,11,1,W
1926,16,4,30,19,6,0.316,88,34,0.386,27,19,0.704,2016-04-02,0021501142,MIA @ POR,240,12,17,-17,93,42,22015,9,MIA,1610612748,Miami Heat,14,1,L
1977,14,8,24,19,6,0.316,82,34,0.415,17,9,0.529,2016-01-09,0021500555,MIA @ UTA,240,15,16,-15,83,39,22015,7,MIA,1610612748,Miami Heat,17,1,L
1981,14,6,37,22,5,0.227,90,34,0.378,39,30,0.769,2016-01-04,0021500515,MIA vs. IND,265,15,23,3,103,52,22015,5,MIA,1610612748,Miami Heat,8,1,W
2065,14,0,40,17,7,0.412,83,33,0.398,29,20,0.69,2016-02-07,0021500772,MIA vs. LAC,240,13,21,-7,93,53,22015,2,MIA,1610612748,Miami Heat,13,1,L
2078,13,2,28,17,4,0.235,81,33,0.407,17,11,0.647,2016-01-22,0021500649,MIA @ TOR,240,14,16,-20,81,42,22015,4,MIA,1610612748,Miami Heat,13,1,L
2083,23,4,24,15,7,0.467,68,33,0.485,18,14,0.778,2016-01-20,0021500630,MIA @ WAS,240,7,16,-19,87,31,22015,3,MIA,1610612748,Miami Heat,21,1,L
2124,16,7,34,17,7,0.412,76,33,0.434,28,24,0.857,2015-11-27,0021500230,MIA @ NYK,240,8,13,19,97,42,22015,4,MIA,1610612748,Miami Heat,13,1,W
2150,21,7,32,21,6,0.286,77,33,0.429,22,20,0.909,2015-10-30,0021500021,MIA @ CLE,240,6,20,-10,92,38,22015,5,MIA,1610612748,Miami Heat,13,1,L
2239,21,7,33,20,6,0.3,79,32,0.405,16,11,0.688,2015-11-25,0021500218,MIA @ DET,240,10,14,-23,81,43,22015,2,MIA,1610612748,Miami Heat,13,1,L
2283,26,7,44,24,9,0.375,70,31,0.443,29,19,0.655,2016-01-13,0021500586,MIA @ LAC,240,5,16,-14,90,49,22015,5,MIA,1610612748,Miami Heat,24,1,L
2316,18,7,40,19,5,0.263,81,31,0.383,36,28,0.778,2015-11-23,0021500204,MIA vs. NYK,240,16,19,17,95,56,22015,8,MIA,1610612748,Miami Heat,10,1,W
2345,12,9,29,14,4,0.286,72,30,0.417,11,10,0.909,2016-01-17,0021500611,MIA @ OKC,240,7,12,-25,74,36,22015,6,MIA,1610612748,Miami Heat,21,1,L
2367,16,14,36,18,5,0.278,69,30,0.435,45,31,0.689,2015-11-21,0021500193,MIA vs. PHI,240,9,19,5,96,45,22015,7,MIA,1610612748,Miami Heat,16,1,W
2398,17,8,36,21,6,0.286,75,29,0.387,24,17,0.708,2015-12-09,0021500320,MIA @ CHA,240,7,14,-18,81,43,22015,3,MIA,1610612748,Miami Heat,18,1,L
2443,13,2,26,22,5,0.227,74,27,0.365,26,20,0.769,2016-01-19,0021500625,MIA vs. MIL,240,12,14,-12,79,38,22015,6,MIA,1610612748,Miami Heat,16,1,L
