,AST,BLK,COMMENT,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_ID,MIN,OREB,PF,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,START_POSITION,STL,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TO
11,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0021500835,1:49,0.0,0.0,203461,Anthony Bennett,3.0,0.0,1.0,,0.0,TOR,Toronto,1610612761,0.0
12,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0021500835,1:49,1.0,0.0,1626181,Norman Powell,3.0,0.0,1.0,,0.0,TOR,Toronto,1610612761,0.0
13,5.0,0.0,,10.0,2.0,1.0,0.5,17.0,8.0,0.471,10.0,6.0,0.6,0021500835,37:16,1.0,1.0,2546,Carmelo Anthony,-18.0,23.0,11.0,F,0.0,NYK,New York,1610612752,3.0
14,1.0,0.0,,2.0,6.0,2.0,0.333,14.0,7.0,0.5,1.0,1.0,1.0,0021500835,32:31,0.0,2.0,204001,Kristaps Porzingis,-27.0,17.0,2.0,F,0.0,NYK,New York,1610612752,0.0
15,0.0,0.0,,6.0,0.0,0.0,0.0,14.0,10.0,0.714,1.0,1.0,1.0,0021500835,27:50,7.0,2.0,201577,Robin Lopez,-7.0,21.0,13.0,C,1.0,NYK,New York,1610612752,0.0
16,2.0,1.0,,4.0,2.0,0.0,0.0,11.0,3.0,0.273,1.0,1.0,1.0,0021500835,33:29,1.0,4.0,201167,Arron Afflalo,-22.0,7.0,5.0,G,0.0,NYK,New York,1610612752,0.0
17,2.0,0.0,,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0021500835,19:21,0.0,2.0,101181,Jose Calderon,-21.0,0.0,2.0,G,0.0,NYK,New York,1610612752,2.0
18,1.0,0.0,,0.0,3.0,1.0,0.333,9.0,3.0,0.333,2.0,2.0,1.0,0021500835,21:18,1.0,1.0,202498,Lance Thomas,0.0,9.0,1.0,,0.0,NYK,New York,1610612752,0.0
19,1.0,0.0,,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0021500835,24:43,0.0,5.0,204038,Langston Galloway,2.0,0.0,1.0,,0.0,NYK,New York,1610612752,0.0
20,1.0,1.0,,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0021500835,9:03,1.0,2.0,203124,Kyle O'Quinn,-10.0,0.0,3.0,,0.0,NYK,New York,1610612752,0.0
21,1.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0021500835,6:27,0.0,0.0,2756,Sasha Vujacic,-4.0,0.0,1.0,,0.0,NYK,New York,1610612752,0.0
22,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,2.0,0.667,4.0,2.0,0.5,0021500835,14:13,0.0,0.0,202682,Derrick Williams,-16.0,6.0,0.0,,1.0,NYK,New York,1610612752,1.0
23,4.0,1.0,,0.0,2.0,1.0,0.5,5.0,3.0,0.6,2.0,2.0,1.0,0021500835,12:00,1.0,0.0,1626170,Jerian Grant,-9.0,9.0,1.0,,0.0,NYK,New York,1610612752,1.0
24,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0021500835,1:49,0.0,1.0,202690,Jimmer Fredette,-3.0,3.0,0.0,,0.0,NYK,New York,1610612752,1.0
25,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500835,,,,202338,Kevin Seraphin,,,,,,NYK,New York,1610612752,
