,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
226,1.01319,-1.01319,1.01319,3.03957,-1.01319,1.01319,1.0,0.0,1.01319,0.167,3.03957,4.05276,0.333,1,2440 - 201596 - 201144 - 201188 - 201584,"Barnes,Matt - Chalmers,Mario - Conley,Mike - Gasol,Marc - Lee,Courtney",Lineups,,0,3.66666666667,1.01319,0.0,0.0,7.09233,7.09233,4.05276,1.01319,,,,-1.01319,1,1.0
227,2.02638,1.01319,-1.01319,1.01319,1.01319,0.0,0.0,0.0,2.02638,0.4,0.0,0.0,0.0,1,2754 - 1713 - 201188 - 203210 - 201145,"Allen,Tony - Carter,Vince - Gasol,Marc - Green,JaMychal - Green,Jeff",Lineups,,0,3.65,1.01319,1.01319,-1.01319,4.05276,4.05276,2.02638,0.0,,,,0.0,1,1.0
228,5.06595,1.01319,-1.01319,1.01319,-1.01319,0.0,0.0,2.02638,5.06595,0.657,-1.01319,-1.01319,-0.5,2,2754 - 1713 - 201596 - 203210 - 202362,"Allen,Tony - Carter,Vince - Chalmers,Mario - Green,JaMychal - Stephenson,Lance",Lineups,,1,3.62666666667,0.0,1.01319,-1.01319,9.11871,9.11871,1.01319,0.0,,,,0.0,1,0.5
229,-1.01319,0.0,0.0,3.03957,1.01319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2440 - 201596 - 203798 - 2216 - 201148,"Barnes,Matt - Chalmers,Mario - Hairston,PJ - Randolph,Zach - Wright,Brandan",Lineups,,0,3.61666666667,1.01319,0.0,0.0,0.0,0.0,4.05276,-2.02638,,,,2.02638,1,1.0
230,1.01319,0.0,0.0,1.01319,-2.02638,0.0,0.0,-1.01319,2.02638,0.357,-2.02638,-1.01319,-0.5,1,203210 - 200797 - 203492 - 204098 - 202362,"Green,JaMychal - Hollins,Ryan - McCallum,Ray - Munford,Xavier - Stephenson,Lance",Lineups,,1,3.61666666667,-1.01319,2.02638,-2.02638,3.03957,3.03957,0.0,1.01319,,,,0.0,0,0.0
231,-2.02638,0.0,0.0,0.0,-1.01319,-1.01319,0.0,-2.02638,-2.02638,-0.133,0.0,0.0,0.0,1,2754 - 203210 - 203798 - 200797 - 202362,"Allen,Tony - Green,JaMychal - Hairston,PJ - Hollins,Ryan - Stephenson,Lance",Lineups,,0,3.6,0.0,2.02638,-2.02638,-5.06595,-5.06595,0.0,-1.01319,,,,2.02638,1,1.0
232,0.0,0.0,0.0,0.0,-3.03957,-1.01319,-0.25,4.05276,2.02638,0.067,0.0,-1.01319,-0.5,1,2440 - 1713 - 203210 - 2216 - 202362,"Barnes,Matt - Carter,Vince - Green,JaMychal - Randolph,Zach - Stephenson,Lance",Lineups,,1,3.58333333333,3.03957,-1.01319,1.01319,2.02638,2.02638,3.03957,0.0,,,,-1.01319,0,0.0
233,1.01319,-1.01319,1.01319,2.02638,-3.03957,2.02638,1.0,-1.01319,1.01319,0.214,-2.02638,-2.02638,-1.0,1,2754 - 1713 - 201596 - 203210 - 201145,"Allen,Tony - Carter,Vince - Chalmers,Mario - Green,JaMychal - Green,Jeff",Lineups,,0,3.56666666667,-1.01319,1.01319,-1.01319,2.02638,2.02638,1.01319,-1.01319,,,,1.01319,1,1.0
234,0.0,0.0,0.0,-1.01319,2.02638,0.0,-0.4,3.03957,1.01319,-0.111,-2.02638,-1.01319,-0.5,1,2754 - 2440 - 203210 - 201584 - 203893,"Allen,Tony - Barnes,Matt - Green,JaMychal - Lee,Courtney - Smith,Russ",Lineups,,1,3.51666666667,1.01319,1.01319,-1.01319,1.01319,1.01319,0.0,1.01319,,,,-1.01319,0,0.0
235,0.0,0.0,0.0,2.02638,-1.01319,1.01319,1.0,-4.05276,2.02638,0.857,2.02638,2.02638,0.0,2,1713 - 200770 - 203210 - 2216 - 202362,"Carter,Vince - Farmar,Jordan - Green,JaMychal - Randolph,Zach - Stephenson,Lance",Lineups,,1,3.50333333333,-2.02638,-2.02638,2.02638,7.09233,7.09233,0.0,-2.02638,,,,1.01319,1,0.5
236,-2.02638,-1.01319,1.01319,-1.01319,-1.01319,-1.01319,-1.0,0.0,-2.02638,-0.286,2.02638,2.02638,1.0,1,2754 - 203798 - 1626185 - 203492 - 1627293,"Allen,Tony - Hairston,PJ - Martin,Jarell - McCallum,Ray - Stepheson,Alex",Lineups,,1,3.5,1.01319,-2.02638,2.02638,-3.03957,-3.03957,0.0,0.0,,,,-1.01319,0,0.0
237,0.0,0.0,0.0,-2.02638,-4.05276,-2.02638,0.4,2.02638,0.0,-0.167,-1.01319,-2.02638,-1.0,1,2365 - 2440 - 201596 - 202362 - 201148,"Andersen,Chris - Barnes,Matt - Chalmers,Mario - Stephenson,Lance - Wright,Brandan",Lineups,,0,3.5,2.02638,1.01319,-1.01319,-4.05276,-4.05276,0.0,0.0,,,,1.01319,1,1.0
238,-1.01319,0.0,0.0,0.0,-3.03957,-1.01319,-0.25,-2.02638,0.0,0.125,1.01319,0.0,0.0,1,2754 - 2440 - 203210 - 203492 - 202362,"Allen,Tony - Barnes,Matt - Green,JaMychal - McCallum,Ray - Stephenson,Lance",Lineups,,1,3.46666666667,0.0,-1.01319,1.01319,-1.01319,-1.01319,0.0,-2.02638,,,,2.02638,0,0.0
239,-2.02638,1.01319,-1.01319,1.01319,-4.05276,-2.02638,-0.5,-4.05276,-2.02638,0.0,6.07914,6.07914,0.0,3,2754 - 201144 - 201188 - 203210 - 201584,"Allen,Tony - Conley,Mike - Gasol,Marc - Green,JaMychal - Lee,Courtney",Lineups,,2,3.46666666667,0.0,-3.03957,3.03957,0.0,0.0,1.01319,0.0,,,,0.0,1,0.333
240,-2.02638,1.01319,-1.01319,-1.01319,-1.01319,0.0,0.0,-2.02638,-1.01319,0.0,-5.06595,-4.05276,-0.8,2,2440 - 201596 - 203210 - 2216 - 202362,"Barnes,Matt - Chalmers,Mario - Green,JaMychal - Randolph,Zach - Stephenson,Lance",Lineups,,0,3.46666666667,-2.02638,1.01319,-1.01319,-6.07914,-6.07914,-3.03957,-2.02638,,,,1.01319,2,1.0
