AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,OREB,PF,PLUS_MINUS,PTS,REB,STL,TOV,WL
172.0,3.0,223.0,324.0,112.0,24.379999999999992,668.0,275.0,8.228000000000002,206.0,164.0,32.516,-16.0,13.0,-65.0,826.0,207.0,52.0,85.0,1
-259.0,-33.0,-130.0,-161.0,-48.0,3.130000000000013,-74.0,-18.0,1.5380000000000003,-61.0,-53.0,-11.706999999999994,-32.0,28.0,-362.0,-137.0,-162.0,-40.0,-123.0,1
-45.0,-13.0,-181.0,-97.0,-33.0,-2.956999999999997,-532.0,-248.0,0.5940000000000083,-213.0,-173.0,-21.837999999999997,1.0,53.0,-156.0,-702.0,-180.0,-10.0,-31.0,1
56.0,-17.0,20.0,-17.0,9.0,5.93099999999998,-90.0,-27.0,2.6380000000000052,115.0,103.0,18.167,-15.0,50.0,-407.0,58.0,5.0,-21.0,24.0,1
-58.0,70.0,126.0,-290.0,-111.0,-9.586999999999993,140.0,141.0,11.377999999999997,217.0,133.0,5.853999999999999,58.0,144.0,-374.0,304.0,184.0,29.0,3.0,-1
100.0,-9.0,-36.0,219.0,69.0,5.937999999999995,704.0,269.0,4.217999999999989,216.0,205.0,44.06699999999999,-29.0,-32.0,295.0,812.0,-65.0,26.0,66.0,1
-74.0,-53.0,-177.0,-2.0,0.0,0.0,-307.0,-169.0,-33.607000000000006,-148.0,-125.0,-37.435,-102.0,-124.0,7.0,-463.0,-279.0,-32.0,-41.0,1
-55.0,14.0,34.0,-61.0,-20.0,-6.598000000000001,-156.0,-52.0,-1.1010000000000026,6.0,-2.0,-1.4170000000000016,37.0,-4.0,-168.0,-126.0,71.0,-15.0,-26.0,-1
61.0,-43.0,-105.0,289.0,109.0,24.890000000000004,-320.0,-216.0,-5.124000000000013,-151.0,-136.0,-15.439999999999984,-148.0,25.0,-433.0,-459.0,-253.0,60.0,39.0,-1
52.0,5.0,92.0,40.0,12.0,11.5,73.0,40.0,10.004000000000012,44.0,19.0,2.367000000000001,91.0,35.0,131.0,111.0,183.0,40.0,27.0,1
236.0,97.0,325.0,207.0,69.0,13.709999999999992,834.0,410.0,13.090999999999966,61.0,53.0,17.266999999999996,83.0,60.0,357.0,942.0,408.0,39.0,80.0,1
-144.0,17.0,46.0,147.0,47.0,2.441000000000006,308.0,139.0,2.6690000000000005,27.0,22.0,2.3840000000000003,22.0,54.0,286.0,347.0,68.0,91.0,-4.0,-1
-33.0,27.0,-84.0,-41.0,-12.0,-11.5,-163.0,-56.0,-2.0830000000000055,-22.0,-11.0,-0.04500000000000526,-80.0,-30.0,-91.0,-135.0,-164.0,-12.0,-17.0,1
-229.0,23.0,139.0,98.0,31.0,-0.1830000000000105,218.0,80.0,-4.052999999999994,132.0,125.0,17.834999999999994,105.0,-1.0,101.0,316.0,244.0,12.0,-23.0,1
4.0,-8.0,-25.0,-136.0,-42.0,-3.7630000000000052,-220.0,-97.0,-8.935999999999993,53.0,39.0,0.5559999999999974,-7.0,-47.0,-240.0,-197.0,-32.0,-63.0,3.0,-1
52.0,-24.0,-262.0,-37.0,-15.0,0.4649999999999963,-298.0,-170.0,0.7509999999999941,-204.0,-164.0,-17.686999999999998,-27.0,31.0,-42.0,-519.0,-289.0,-6.0,4.0,-1
-126.0,35.0,21.0,-287.0,-99.0,-23.885000000000005,-550.0,-193.0,4.9489999999999945,-108.0,-90.0,-4.640999999999991,77.0,-100.0,355.0,-575.0,98.0,-11.0,-118.0,-1
-78.0,-40.0,-153.0,-116.0,-45.0,-17.683,-417.0,-190.0,-22.24399999999999,-44.0,-32.0,-12.3,-77.0,-153.0,13.0,-457.0,-230.0,-44.0,-55.0,-1
109.0,28.0,287.0,266.0,104.0,18.393999999999995,544.0,228.0,15.634999999999984,101.0,71.0,23.183999999999997,80.0,126.0,55.0,631.0,367.0,53.0,96.0,1
32.0,-58.0,-113.0,110.0,39.0,18.498,145.0,37.0,-4.326000000000004,-22.0,-8.0,-0.03899999999999437,-58.0,-32.0,68.0,105.0,-171.0,-3.0,-11.0,1
105.0,-15.0,13.0,458.0,173.0,18.741999999999994,471.0,167.0,-2.8440000000000154,55.0,55.0,19.324,-99.0,8.0,-24.0,562.0,-86.0,101.0,32.0,-1
36.0,0.0,-163.0,-53.0,-25.0,-5.643000000000015,-330.0,-166.0,-4.630000000000003,-67.0,-61.0,-18.897,-2.0,-10.0,139.0,-418.0,-165.0,5.0,0.0,-1
-309.0,64.0,233.0,-189.0,-64.0,-18.144,170.0,119.0,3.163000000000018,137.0,139.0,20.347999999999992,122.0,-37.0,306.0,313.0,355.0,-33.0,-86.0,1
-56.0,3.0,-38.0,-76.0,-29.0,-5.499999999999998,-21.0,9.0,3.1009999999999955,13.0,10.0,5.834,16.0,-51.0,1.0,-1.0,-22.0,3.0,-20.0,-1
329.0,-12.0,192.0,397.0,139.0,23.334999999999994,556.0,198.0,-7.435000000000013,44.0,38.0,11.48599999999999,-49.0,-11.0,230.0,573.0,143.0,32.0,163.0,1
-238.0,-4.0,90.0,99.0,31.0,-1.9810000000000123,238.0,117.0,2.333999999999996,66.0,53.0,5.717999999999996,3.0,-59.0,-772.0,318.0,93.0,-15.0,-1.0,1
45.0,6.0,68.0,-1.0,0.0,0.0,55.0,41.0,13.09600000000001,11.0,-6.0,2.198999999999998,87.0,13.0,255.0,76.0,155.0,7.0,15.0,1
-84.0,-35.0,-145.0,-103.0,-41.0,-14.183,-417.0,-183.0,-14.13399999999999,-17.0,-15.0,-8.8,-50.0,-156.0,-20.0,-422.0,-195.0,-38.0,-57.0,1
33.0,41.0,108.0,-84.0,-23.0,-6.699000000000001,139.0,107.0,24.594000000000005,119.0,103.0,28.102000000000004,91.0,71.0,62.0,294.0,199.0,12.0,0.0,-1
21.0,7.0,18.0,-78.0,-29.0,-0.7279999999999802,297.0,196.0,7.427000000000014,-57.0,-54.0,-10.960000000000008,28.0,31.0,700.0,309.0,46.0,61.0,18.0,1
-132.0,12.0,19.0,-256.0,-88.0,-19.980999999999998,-530.0,-205.0,-7.102999999999991,-37.0,-48.0,-19.149,26.0,-8.0,20.0,-546.0,45.0,-21.0,-58.0,-1
77.0,-66.0,-95.0,297.0,91.0,16.938000000000002,410.0,111.0,-8.666000000000015,54.0,55.0,11.715000000000003,-76.0,-48.0,-161.0,368.0,-171.0,-10.0,16.0,1
-1.0,-41.0,-247.0,136.0,50.0,-1.9520000000000088,3.0,-39.0,-7.859000000000002,24.0,35.0,5.160000000000011,-78.0,-38.0,-546.0,7.0,-325.0,-16.0,-29.0,1
-74.0,8.0,-51.0,-196.0,-76.0,-14.465000000000007,-330.0,-139.0,-2.468,7.0,-20.0,-14.542999999999996,81.0,33.0,63.0,-374.0,30.0,85.0,-4.0,1
12.0,-1.0,60.0,-169.0,-47.0,3.4919999999999973,-532.0,-223.0,2.7730000000000103,-25.0,-24.0,-8.675999999999998,6.0,26.0,-156.0,-517.0,66.0,-42.0,-29.0,-1
-31.0,42.0,155.0,-108.0,-39.0,-18.498,14.0,23.0,9.447,103.0,74.0,16.340000000000003,112.0,44.0,-94.0,81.0,267.0,-23.0,14.0,1
72.0,33.0,132.0,-33.0,-20.0,-1.951999999999984,-24.0,-4.0,-0.11200000000001253,19.0,13.0,6.031000000000006,-8.0,57.0,467.0,-15.0,124.0,69.0,23.0,1
-58.0,70.0,126.0,-290.0,-111.0,-9.586999999999993,140.0,141.0,11.377999999999997,217.0,133.0,5.853999999999999,58.0,144.0,-374.0,304.0,184.0,29.0,3.0,1
32.0,-14.0,135.0,105.0,36.0,2.673999999999996,278.0,137.0,-3.3919999999999924,215.0,173.0,19.203999999999997,-38.0,-84.0,81.0,483.0,97.0,-17.0,12.0,1
149.0,-17.0,-170.0,-260.0,-87.0,-1.4189999999999934,-348.0,-150.0,-3.5549999999999855,-95.0,-69.0,-12.323999999999998,-34.0,1.0,340.0,-456.0,-204.0,-116.0,3.0,1
128.0,0.0,107.0,5.0,-4.0,-1.1620000000000132,582.0,247.0,-0.5160000000000089,252.0,211.0,16.765999999999984,70.0,4.0,-119.0,701.0,177.0,-36.0,38.0,-1
-61.0,60.0,95.0,-37.0,-12.0,-9.833,131.0,123.0,17.501000000000012,113.0,52.0,9.608000000000004,194.0,126.0,268.0,286.0,289.0,-18.0,25.0,1
-48.0,8.0,-142.0,-16.0,0.0,0.0,-619.0,-275.0,10.732999999999997,-106.0,-145.0,-21.063999999999986,43.0,72.0,-36.0,-695.0,-99.0,4.0,-15.0,1
136.0,27.0,338.0,79.0,4.0,2.5509999999999913,870.0,382.0,10.403999999999996,313.0,264.0,35.80299999999999,77.0,69.0,141.0,1032.0,415.0,15.0,103.0,1
-334.0,-9.0,-127.0,-238.0,-98.0,-28.823,-505.0,-205.0,-28.885000000000012,-61.0,-54.0,-27.334000000000003,-33.0,-176.0,-377.0,-562.0,-160.0,-41.0,-114.0,-1
-92.0,22.0,-92.0,-382.0,-140.0,-12.558999999999994,-370.0,-136.0,-4.969000000000008,-108.0,-86.0,-24.025000000000002,19.0,8.0,-93.0,-498.0,-73.0,-107.0,-47.0,1
-37.0,-51.0,-218.0,35.0,12.0,4.071,-325.0,-173.0,-34.479,-150.0,-115.0,-32.59,-139.0,-126.0,82.0,-449.0,-357.0,-17.0,-65.0,-1
9.0,54.0,129.0,-86.0,-23.0,-6.699000000000001,47.0,67.0,22.438000000000006,55.0,38.0,12.122999999999996,73.0,85.0,56.0,149.0,202.0,26.0,22.0,1
-107.0,-17.0,-207.0,-348.0,-126.0,-27.919999999999995,-404.0,-149.0,-7.869999999999983,-94.0,-63.0,-21.549999999999997,-23.0,-37.0,-128.0,-487.0,-230.0,-53.0,-66.0,-1
-161.0,6.0,7.0,-46.0,-26.0,-0.9460000000000015,-317.0,-152.0,4.1949999999999985,-117.0,-94.0,-4.907999999999994,0.0,-30.0,56.0,-424.0,7.0,-44.0,-86.0,1
-47.0,-48.0,-221.0,97.0,39.0,13.683,-90.0,-87.0,-13.054000000000016,-195.0,-165.0,-33.426,-71.0,-34.0,-45.0,-300.0,-292.0,-41.0,-74.0,1
13.0,23.0,94.0,-1.0,-3.0,-0.5,-81.0,-25.0,8.29200000000002,-32.0,-19.0,-1.1700000000000017,62.0,-6.0,154.0,-72.0,156.0,-51.0,3.0,1
70.0,-8.0,-51.0,152.0,65.0,4.705999999999978,130.0,75.0,5.896000000000008,107.0,89.0,15.837000000000003,10.0,72.0,-39.0,304.0,-41.0,71.0,51.0,1
145.0,-27.0,11.0,407.0,147.0,25.240000000000006,842.0,357.0,7.573999999999998,47.0,39.0,16.099999999999998,-19.0,55.0,252.0,900.0,-8.0,95.0,77.0,-1
-12.0,34.0,133.0,-2.0,0.0,0.0,109.0,87.0,11.607,48.0,-11.0,-2.8089999999999975,115.0,98.0,493.0,163.0,248.0,9.0,42.0,1
245.0,24.0,201.0,-8.0,-8.0,-1.9050000000000118,-146.0,-84.0,-4.796000000000003,69.0,67.0,14.036999999999992,7.0,-50.0,-6.0,-109.0,208.0,-52.0,96.0,-1
77.0,-18.0,98.0,220.0,81.0,20.356999999999996,383.0,164.0,-14.243000000000006,103.0,87.0,-1.7530000000000072,-92.0,-50.0,81.0,496.0,6.0,15.0,11.0,-1
-171.0,5.0,-46.0,-206.0,-77.0,-14.359000000000005,-692.0,-296.0,-12.893000000000011,-201.0,-171.0,-24.575999999999993,-9.0,-180.0,382.0,-840.0,-55.0,-25.0,-136.0,1
-26.0,24.0,107.0,109.0,29.0,-0.9289999999999914,-70.0,-72.0,-2.916000000000004,-77.0,-73.0,-12.225999999999999,34.0,-37.0,232.0,-188.0,141.0,64.0,-20.0,-1
100.0,0.0,40.0,196.0,85.0,16.732000000000003,18.0,18.0,8.499000000000013,-40.0,-18.0,3.536999999999999,-50.0,15.0,149.0,103.0,-10.0,-35.0,2.0,1
-193.0,1.0,114.0,-1.0,-7.0,-2.3579999999999934,288.0,147.0,0.5749999999999815,65.0,53.0,8.712999999999994,-10.0,-36.0,-533.0,340.0,104.0,-19.0,-34.0,-1
51.0,-40.0,-155.0,297.0,91.0,16.938000000000002,265.0,54.0,-13.841000000000019,65.0,69.0,11.838000000000001,-152.0,-56.0,-376.0,268.0,-307.0,11.0,11.0,1
-115.0,3.0,27.0,-52.0,-27.0,-4.328999999999997,-180.0,-105.0,-4.136999999999993,-106.0,-89.0,-18.832,3.0,-95.0,-200.0,-326.0,30.0,-67.0,-18.0,-1
141.0,-115.0,-241.0,237.0,100.0,28.732000000000003,199.0,77.0,-6.2749999999999915,-128.0,-70.0,-10.698000000000004,-128.0,-35.0,-26.0,184.0,-369.0,56.0,9.0,-1
-203.0,3.0,93.0,78.0,29.0,4.042999999999989,38.0,7.0,1.1700000000000124,36.0,36.0,1.7190000000000012,10.0,9.0,-321.0,79.0,103.0,3.0,2.0,-1
-120.0,14.0,-107.0,-303.0,-109.0,-24.890000000000004,-341.0,-126.0,7.215000000000007,14.0,3.0,-2.493000000000002,112.0,-25.0,-128.0,-358.0,5.0,-77.0,-71.0,-1
316.0,88.0,385.0,26.0,6.0,4.222000000000001,838.0,442.0,21.78499999999999,354.0,252.0,37.27499999999999,95.0,213.0,-171.0,1142.0,480.0,75.0,184.0,1
45.0,6.0,68.0,-1.0,0.0,0.0,55.0,41.0,13.09600000000001,11.0,-6.0,2.198999999999998,87.0,13.0,255.0,76.0,155.0,7.0,15.0,1
72.0,-14.0,-182.0,67.0,18.0,3.5280000000000094,100.0,9.0,6.329000000000015,-12.0,2.0,6.071999999999996,-21.0,124.0,-404.0,38.0,-203.0,8.0,82.0,-1
34.0,-71.0,-213.0,222.0,91.0,26.465000000000007,-246.0,-182.0,-6.771000000000015,-171.0,-149.0,-18.475999999999992,-153.0,-9.0,-661.0,-422.0,-366.0,-13.0,-17.0,-1
-46.0,-1.0,-142.0,-309.0,-112.0,-10.715999999999989,-715.0,-278.0,1.7779999999999987,-160.0,-149.0,-30.334999999999994,-66.0,-6.0,-157.0,-817.0,-208.0,-9.0,-63.0,-1
62.0,0.0,154.0,128.0,52.0,7.967000000000006,429.0,183.0,0.5849999999999902,69.0,58.0,15.796999999999997,-5.0,35.0,-194.0,476.0,149.0,-19.0,29.0,-1
47.0,-91.0,-211.0,-1.0,0.0,0.0,82.0,35.0,-3.3899999999999864,-153.0,-96.0,-15.573000000000008,-20.0,-78.0,103.0,-26.0,-231.0,7.0,-2.0,-1
-33.0,-6.0,-78.0,247.0,76.0,-2.764000000000017,235.0,27.0,-10.200000000000024,82.0,78.0,19.636000000000006,-34.0,-57.0,-544.0,208.0,-112.0,-19.0,11.0,-1
263.0,14.0,38.0,143.0,51.0,-0.2149999999999963,128.0,33.0,-4.143000000000004,0.0,18.0,8.196999999999989,-53.0,-8.0,185.0,135.0,-15.0,-9.0,124.0,1
45.0,41.0,128.0,-25.0,-3.0,3.5159999999999982,224.0,107.0,9.52899999999999,-3.0,-10.0,-4.492000000000001,79.0,137.0,-153.0,201.0,207.0,32.0,43.0,-1
-81.0,-5.0,139.0,153.0,63.0,6.019999999999996,280.0,136.0,6.389000000000017,68.0,61.0,15.902000000000001,15.0,-13.0,-378.0,396.0,154.0,-1.0,33.0,-1
275.0,95.0,307.0,67.0,13.0,1.748000000000001,544.0,298.0,12.307999999999996,271.0,206.0,32.103999999999985,9.0,83.0,-75.0,815.0,316.0,-16.0,130.0,1
-28.0,28.0,55.0,-333.0,-126.0,-27.919999999999995,326.0,237.0,3.0810000000000244,146.0,144.0,15.005999999999993,78.0,-20.0,447.0,492.0,133.0,-34.0,-21.0,1
385.0,35.0,319.0,398.0,139.0,23.334999999999994,801.0,341.0,22.694999999999993,183.0,155.0,44.42099999999999,46.0,82.0,249.0,976.0,365.0,56.0,194.0,1
-193.0,1.0,114.0,-1.0,-7.0,-2.3579999999999934,288.0,147.0,0.5749999999999815,65.0,53.0,8.712999999999994,-10.0,-36.0,-533.0,340.0,104.0,-19.0,-34.0,-1
6.0,-43.0,-158.0,-111.0,-35.0,-1.4549999999999876,80.0,55.0,-3.6899999999999906,-25.0,-5.0,-3.469999999999999,-75.0,-29.0,-214.0,70.0,-233.0,-47.0,-38.0,-1
-55.0,-12.0,-115.0,-308.0,-114.0,-16.419999999999995,-331.0,-109.0,2.1340000000000288,-50.0,-44.0,-19.182999999999996,68.0,-2.0,3.0,-376.0,-47.0,-13.0,-39.0,-1
111.0,29.0,278.0,300.0,107.0,16.019999999999996,505.0,180.0,5.3759999999999835,88.0,65.0,20.683999999999997,33.0,68.0,188.0,532.0,311.0,43.0,93.0,1
203.0,23.0,213.0,110.0,40.0,-0.5500000000000114,6.0,5.0,-2.4860000000000184,-64.0,-52.0,6.844999999999999,28.0,-111.0,585.0,-2.0,241.0,21.0,45.0,1
-97.0,31.0,206.0,-144.0,-54.0,-9.321999999999992,-81.0,2.0,10.454000000000022,42.0,22.0,3.184000000000001,145.0,37.0,78.0,-28.0,351.0,29.0,-1.0,1
37.0,56.0,191.0,-342.0,-131.0,-22.61599999999999,116.0,139.0,10.235000000000007,74.0,60.0,5.354999999999997,45.0,42.0,478.0,207.0,236.0,0.0,9.0,1
60.0,-9.0,-175.0,33.0,11.0,0.33500000000001506,122.0,28.0,-1.6569999999999858,64.0,70.0,1.3519999999999897,-81.0,103.0,-400.0,137.0,-256.0,-30.0,79.0,-1
-27.0,-40.0,-170.0,25.0,12.0,11.5,-657.0,-346.0,-0.9469999999999956,-196.0,-188.0,-34.18899999999999,-10.0,18.0,-444.0,-868.0,-180.0,21.0,-18.0,-1
-49.0,63.0,-17.0,-338.0,-129.0,-26.841999999999988,-524.0,-190.0,1.9819999999999993,-48.0,-50.0,-12.763000000000005,50.0,20.0,365.0,-559.0,33.0,18.0,-51.0,1
206.0,-46.0,-81.0,143.0,55.0,5.116,222.0,96.0,2.5780000000000065,43.0,34.0,15.7,-60.0,-75.0,-18.0,281.0,-141.0,-27.0,47.0,1
23.0,44.0,79.0,-49.0,-19.0,-11.9,11.0,15.0,5.427000000000007,16.0,10.0,1.455999999999996,21.0,36.0,100.0,21.0,100.0,18.0,37.0,1
308.0,-124.0,-344.0,238.0,98.0,28.823,223.0,51.0,-12.880999999999986,-160.0,-85.0,-8.405000000000001,-149.0,-47.0,295.0,115.0,-493.0,25.0,45.0,-1
-165.0,-35.0,-327.0,-300.0,-108.0,-23.890000000000004,-685.0,-307.0,-26.223999999999997,-143.0,-116.0,-36.75000000000001,-24.0,-157.0,-84.0,-838.0,-351.0,-96.0,-134.0,-1
157.0,-10.0,105.0,498.0,185.0,30.241999999999994,544.0,207.0,7.159999999999997,99.0,74.0,21.691000000000003,-8.0,43.0,107.0,673.0,97.0,141.0,59.0,1
-149.0,17.0,170.0,260.0,87.0,1.4189999999999934,348.0,150.0,3.5549999999999855,95.0,69.0,12.323999999999998,34.0,-1.0,-340.0,456.0,204.0,116.0,-3.0,1
269.0,71.0,237.0,109.0,28.0,13.748000000000001,643.0,322.0,0.9239999999999782,336.0,250.0,33.44199999999999,-49.0,111.0,-353.0,922.0,188.0,68.0,139.0,-1
-15.0,-11.0,-61.0,-35.0,-15.0,-8.4,-142.0,-81.0,-14.437000000000001,-32.0,-25.0,-12.0,-29.0,-74.0,54.0,-202.0,-90.0,-14.0,-18.0,1
59.0,29.0,212.0,14.0,0.0,0.0,661.0,342.0,-2.090999999999994,137.0,133.0,17.932999999999986,36.0,0.0,561.0,817.0,248.0,17.0,32.0,1
-129.0,-95.0,-402.0,17.0,6.0,0.07099999999999973,-520.0,-287.0,-36.682,-233.0,-194.0,-45.059,-156.0,-194.0,37.0,-762.0,-558.0,-90.0,-138.0,1
12.0,21.0,112.0,0.0,0.0,0.0,201.0,127.0,13.762999999999998,112.0,54.0,13.170000000000009,133.0,84.0,499.0,308.0,245.0,-5.0,20.0,-1
22.0,-7.0,26.0,115.0,45.0,17.683,172.0,47.0,-7.886000000000017,-95.0,-85.0,-20.635,-18.0,60.0,-32.0,54.0,8.0,20.0,24.0,1
89.0,28.0,262.0,195.0,70.0,6.392000000000003,355.0,149.0,2.231999999999992,89.0,71.0,18.833000000000006,0.0,69.0,34.0,439.0,262.0,54.0,85.0,-1
-67.0,6.0,38.0,-443.0,-161.0,-13.967999999999986,-253.0,-45.0,1.7010000000000112,-42.0,-60.0,-23.173000000000005,84.0,42.0,395.0,-311.0,122.0,54.0,-13.0,1
93.0,-42.0,-1.0,236.0,91.0,26.465000000000007,415.0,160.0,-8.862000000000009,-34.0,-16.0,-0.5430000000000064,-117.0,-9.0,-100.0,395.0,-118.0,4.0,15.0,1
-208.0,-101.0,-345.0,376.0,148.0,12.219999999999985,-291.0,-253.0,-14.009000000000007,-229.0,-146.0,-8.930999999999983,-93.0,-125.0,-320.0,-504.0,-438.0,-38.0,-117.0,-1
76.0,9.0,83.0,297.0,108.0,6.742000000000004,649.0,285.0,3.842999999999993,61.0,44.0,13.466999999999999,20.0,57.0,174.0,722.0,103.0,73.0,56.0,-1
88.0,17.0,190.0,180.0,61.0,7.4900000000000055,490.0,210.0,6.43399999999999,96.0,83.0,26.084000000000007,-21.0,22.0,203.0,564.0,169.0,72.0,91.0,-1
-324.0,37.0,32.0,-239.0,-98.0,-28.823,-334.0,-108.0,-3.741000000000014,10.0,0.0,-9.717000000000002,34.0,-69.0,-417.0,-314.0,66.0,-22.0,-84.0,-1
86.0,-40.0,-90.0,483.0,176.0,25.967999999999986,338.0,66.0,-13.03100000000002,15.0,24.0,8.087000000000003,-120.0,-18.0,-432.0,332.0,-210.0,35.0,24.0,-1
17.0,8.0,136.0,-59.0,0.0,9.527000000000005,164.0,109.0,4.925000000000001,-7.0,-5.0,4.042999999999999,13.0,51.0,35.0,213.0,149.0,-12.0,2.0,-1
52.0,-8.0,80.0,222.0,81.0,20.356999999999996,397.0,167.0,-14.297000000000015,195.0,167.0,14.671,-114.0,-46.0,-160.0,582.0,-34.0,10.0,9.0,-1
3.0,2.0,45.0,159.0,51.0,2.516000000000002,470.0,191.0,4.0610000000000035,207.0,196.0,39.916,-1.0,-10.0,181.0,629.0,44.0,22.0,31.0,-1
109.0,-51.0,37.0,305.0,109.0,24.890000000000004,299.0,59.0,-15.85700000000001,-45.0,9.0,5.624000000000002,-191.0,-47.0,-397.0,236.0,-154.0,56.0,54.0,-1
-261.0,33.0,133.0,-239.0,-98.0,-28.823,-141.0,-16.0,9.491,7.0,-11.0,-7.168000000000006,129.0,-31.0,-192.0,-141.0,262.0,-18.0,-47.0,-1
333.0,25.0,181.0,357.0,124.0,11.334999999999994,404.0,157.0,0.9299999999999997,54.0,73.0,26.24999999999999,-49.0,-61.0,299.0,511.0,132.0,-45.0,127.0,1
139.0,-18.0,38.0,237.0,100.0,28.732000000000003,172.0,83.0,10.211000000000006,36.0,20.0,7.074000000000002,-21.0,56.0,126.0,286.0,17.0,56.0,26.0,-1
-8.0,-16.0,-219.0,-314.0,-119.0,-9.420000000000002,-390.0,-169.0,-7.6100000000000065,-97.0,-77.0,-22.508000000000003,-46.0,-45.0,-54.0,-534.0,-265.0,-130.0,-31.0,1
-65.0,-12.0,-13.0,-116.0,-45.0,-17.683,-174.0,-71.0,-2.1909999999999883,9.0,12.0,2.3339999999999996,-11.0,-51.0,-14.0,-175.0,-24.0,-34.0,-12.0,1
-58.0,70.0,126.0,-290.0,-111.0,-9.586999999999993,140.0,141.0,11.377999999999997,217.0,133.0,5.853999999999999,58.0,144.0,-374.0,304.0,184.0,29.0,3.0,-1
-20.0,34.0,229.0,-58.0,-21.0,2.679999999999989,-300.0,-157.0,0.43199999999998795,33.0,19.0,5.799999999999997,50.0,7.0,-154.0,-316.0,279.0,-45.0,11.0,1
-135.0,13.0,-24.0,-222.0,-86.0,-9.577,-585.0,-240.0,3.9919999999999973,-108.0,-85.0,-15.439999999999998,24.0,-14.0,-102.0,-651.0,0.0,-25.0,-85.0,1
66.0,-26.0,154.0,254.0,88.0,23.54999999999999,428.0,165.0,-3.2920000000000087,44.0,20.0,3.2890000000000015,4.0,-3.0,45.0,438.0,158.0,41.0,39.0,-1
238.0,4.0,-90.0,-99.0,-31.0,1.9810000000000123,-238.0,-117.0,-2.333999999999996,-66.0,-53.0,-5.717999999999996,-3.0,59.0,772.0,-318.0,-93.0,15.0,1.0,1
63.0,-4.0,101.0,0.0,0.0,0.0,193.0,92.0,13.232000000000014,-3.0,-11.0,2.548999999999996,95.0,38.0,225.0,173.0,196.0,4.0,37.0,-1
167.0,-36.0,-81.0,185.0,66.0,20.821999999999992,292.0,89.0,-0.31400000000000716,-12.0,-8.0,-0.4670000000000023,-46.0,23.0,23.0,236.0,-127.0,8.0,50.0,-1
23.0,-37.0,-43.0,338.0,129.0,26.841999999999988,379.0,133.0,-7.157000000000004,59.0,64.0,12.886000000000003,-126.0,-28.0,-580.0,459.0,-169.0,3.0,46.0,1
-22.0,7.0,-26.0,-115.0,-45.0,-17.683,-172.0,-47.0,7.886000000000017,95.0,85.0,20.635,18.0,-60.0,32.0,-54.0,-8.0,-20.0,-24.0,-1
-48.0,47.0,25.0,-336.0,-129.0,-26.841999999999988,-365.0,-130.0,7.102999999999994,33.0,16.0,3.538000000000004,104.0,32.0,339.0,-373.0,129.0,-8.0,-48.0,1
0.0,20.0,125.0,-84.0,-36.0,-5.899999999999999,153.0,80.0,10.611000000000008,51.0,31.0,7.335000000000001,117.0,15.0,192.0,155.0,242.0,33.0,34.0,1
-22.0,-27.0,-130.0,81.0,22.0,9.526,-209.0,-123.0,-20.807000000000002,-110.0,-82.0,-20.257000000000005,-122.0,-106.0,59.0,-306.0,-252.0,-2.0,-43.0,1
120.0,-14.0,107.0,303.0,109.0,24.890000000000004,341.0,126.0,-7.215000000000007,-14.0,-3.0,2.493000000000002,-112.0,25.0,128.0,358.0,-5.0,77.0,71.0,1
-2.0,97.0,279.0,0.0,0.0,0.0,-27.0,6.0,16.485999999999997,164.0,90.0,17.772000000000006,107.0,91.0,152.0,102.0,386.0,0.0,17.0,1
-7.0,71.0,208.0,-198.0,-82.0,-21.771000000000004,412.0,241.0,6.197000000000017,168.0,157.0,20.96099999999999,99.0,15.0,49.0,557.0,307.0,-3.0,42.0,-1
175.0,95.0,267.0,-129.0,-72.0,-14.984000000000002,526.0,280.0,3.8089999999999833,311.0,224.0,28.56699999999999,59.0,68.0,-224.0,712.0,326.0,19.0,128.0,-1
-98.0,23.0,7.0,-214.0,-69.0,-7.412000000000003,-460.0,-174.0,-7.0199999999999925,-83.0,-71.0,-15.671,8.0,-46.0,194.0,-488.0,15.0,-18.0,-56.0,-1
-164.0,-116.0,-229.0,82.0,41.0,1.2319999999999958,-299.0,-205.0,-9.645999999999958,3.0,7.0,-3.0479999999999947,-112.0,-44.0,-622.0,-362.0,-341.0,-39.0,8.0,1
-183.0,-10.0,-121.0,-344.0,-117.0,-23.337999999999994,-929.0,-374.0,-27.140999999999995,-271.0,-245.0,-58.233,-18.0,-121.0,-181.0,-1110.0,-139.0,-51.0,-112.0,-1
-60.0,63.0,224.0,-222.0,-100.0,-28.732000000000003,558.0,303.0,0.740000000000002,204.0,187.0,29.48199999999999,122.0,-39.0,449.0,693.0,346.0,-37.0,19.0,1
21.0,-48.0,-28.0,41.0,12.0,11.5,-38.0,-71.0,-11.679999999999993,-90.0,-43.0,-13.125000000000004,-53.0,-54.0,-408.0,-173.0,-81.0,17.0,-3.0,-1
86.0,-31.0,-115.0,271.0,105.0,21.477,429.0,168.0,-14.594000000000008,103.0,89.0,14.107,-121.0,-30.0,-213.0,530.0,-236.0,28.0,43.0,-1
276.0,41.0,266.0,102.0,48.0,6.396999999999991,238.0,127.0,3.3870000000000005,54.0,48.0,15.749999999999993,45.0,23.0,397.0,350.0,311.0,28.0,125.0,1
